id	level	doi	outgoing	incoming
10.1007/bf01210604	2	10.1007/bf01210604	4	2
10.1007/bf01210605	2	10.1007/bf01210605	4	1
10.1007/bf01210606	2	10.1007/bf01210606	2	3
10.1007/bf01210607	2	10.1007/bf01210607	1	2
10.1007/bf01210608	2	10.1007/bf01210608	5	0
10.1007/bf01210609	2	10.1007/bf01210609	6	2
10.1007/bf01829379	1	10.1007/bf01829379	0	2
10.1007/bf01829380	1	10.1007/bf01829380	0	11
10.1007/bf01829381	1	10.1007/bf01829381	8	0
10.1007/bf01829382	1	10.1007/bf01829382	3	0
10.1007/bf01829383	1	10.1007/bf01829383	0	0
10.1007/bf01829384	1	10.1007/bf01829384	1	1
10.1007/bf01829385	1	10.1007/bf01829385	5	3
10.1007/bf01829386	1	10.1007/bf01829386	2	0
10.1007/bf01829387	1	10.1007/bf01829387	0	3
10.1007/bf01829388	1	10.1007/bf01829388	3	3
10.1007/bf01829389	1	10.1007/bf01829389	2	0
10.1007/bf01829390	1	10.1007/bf01829390	0	2
10.1007/bf01829391	1	10.1007/bf01829391	0	0
10.1007/bf01829392	1	10.1007/bf01829392	0	0
10.1007/bf01829393	1	10.1007/bf01829393	2	0
10.1007/bf01829874	1	10.1007/bf01829874	5	10
10.1007/bf01829875	1	10.1007/bf01829875	21	10
10.1007/bf01829876	1	10.1007/bf01829876	7	31
10.1007/bf01829877	1	10.1007/bf01829877	4	1
10.1007/bf01829878	1	10.1007/bf01829878	0	0
10.1007/bf01829969	1	10.1007/bf01829969	4	0
10.1007/bf01829970	1	10.1007/bf01829970	11	1
10.1007/bf01829971	1	10.1007/bf01829971	4	0
10.1007/bf01829972	1	10.1007/bf01829972	4	0
10.1007/bf01829973	1	10.1007/bf01829973	13	5
10.1007/bf01829974	1	10.1007/bf01829974	0	0
10.1007/bf01829975	1	10.1007/bf01829975	0	0
10.1007/bf01829976	1	10.1007/bf01829976	0	0
10.1007/bf01829977	1	10.1007/bf01829977	0	0
10.1007/bf01830068	1	10.1007/bf01830068	26	8
10.1007/bf01830069	1	10.1007/bf01830069	0	1
10.1007/bf01830070	1	10.1007/bf01830070	0	0
10.1007/bf01830071	1	10.1007/bf01830071	0	0
10.1007/bf01830268	1	10.1007/bf01830268	6	4
10.1007/bf01830269	1	10.1007/bf01830269	4	1
10.1007/bf01830270	1	10.1007/bf01830270	5	5
10.1007/bf01830271	1	10.1007/bf01830271	4	0
10.1007/bf01830272	1	10.1007/bf01830272	0	4
10.1007/bf01830273	1	10.1007/bf01830273	1	0
10.1007/bf01830274	1	10.1007/bf01830274	0	0
10.1007/bf01830275	1	10.1007/bf01830275	0	0
10.1007/bf01830276	1	10.1007/bf01830276	1	1
10.1007/bf01830277	1	10.1007/bf01830277	1	0
10.1007/bf01830278	1	10.1007/bf01830278	0	5
10.1007/bf01830279	1	10.1007/bf01830279	0	0
10.1007/bf01830280	1	10.1007/bf01830280	0	0
10.1007/bf01830300	1	10.1007/bf01830300	6	2
10.1007/bf01830301	1	10.1007/bf01830301	2	0
10.1007/bf01830302	1	10.1007/bf01830302	2	0
10.1007/bf01830303	1	10.1007/bf01830303	3	1
10.1007/bf01830304	1	10.1007/bf01830304	0	1
10.1007/bf01830305	1	10.1007/bf01830305	0	1
10.1007/bf01830306	1	10.1007/bf01830306	0	0
10.1007/bf01830307	1	10.1007/bf01830307	0	0
10.1007/bf01830308	1	10.1007/bf01830308	0	0
10.1007/bf01830309	1	10.1007/bf01830309	0	0
10.1007/bf01830310	1	10.1007/bf01830310	0	0
10.1007/bf01830311	1	10.1007/bf01830311	0	0
10.1007/bf01830312	1	10.1007/bf01830312	0	1
10.1007/bf01830313	1	10.1007/bf01830313	0	10
10.1007/bf01830314	1	10.1007/bf01830314	0	3
10.1007/bf01830315	1	10.1007/bf01830315	2	1
10.1007/bf01830316	1	10.1007/bf01830316	0	1
10.1007/bf01830317	1	10.1007/bf01830317	0	3
10.1007/bf01830318	1	10.1007/bf01830318	0	3
10.1007/bf01830366	1	10.1007/bf01830366	2	2
10.1007/bf01830367	1	10.1007/bf01830367	0	2
10.1007/bf01830368	1	10.1007/bf01830368	3	1
10.1007/bf01830369	1	10.1007/bf01830369	10	5
10.1007/bf01830370	1	10.1007/bf01830370	2	0
10.1007/bf01830371	1	10.1007/bf01830371	0	0
10.1007/bf01830372	1	10.1007/bf01830372	0	0
10.1007/bf01830393	1	10.1007/bf01830393	9	1
10.1007/bf01830394	1	10.1007/bf01830394	3	0
10.1007/bf01830395	1	10.1007/bf01830395	17	24
10.1007/bf01830396	1	10.1007/bf01830396	3	3
10.1007/bf01830397	1	10.1007/bf01830397	0	0
10.1007/bf01830398	1	10.1007/bf01830398	0	2
10.1007/bf01830399	1	10.1007/bf01830399	0	0
10.1007/bf01830400	1	10.1007/bf01830400	0	0
10.1007/bf01830401	1	10.1007/bf01830401	0	0
10.1007/bf01830402	1	10.1007/bf01830402	0	0
10.1007/bf01830615	1	10.1007/bf01830615	6	0
10.1007/bf01830616	1	10.1007/bf01830616	2	1
10.1007/bf01830617	1	10.1007/bf01830617	0	12
10.1007/bf01830682	1	10.1007/bf01830682	7	4
10.1007/bf01830683	1	10.1007/bf01830683	6	6
10.1007/bf01830684	1	10.1007/bf01830684	0	2
10.1007/bf01830685	1	10.1007/bf01830685	5	5
10.1007/bf01830686	1	10.1007/bf01830686	1	0
10.1007/bf01830687	1	10.1007/bf01830687	1	0
10.1007/bf01830688	1	10.1007/bf01830688	7	21
10.1007/bf01830689	1	10.1007/bf01830689	31	131
10.1007/bf01830690	1	10.1007/bf01830690	0	0
10.1007/bf01830691	1	10.1007/bf01830691	0	0
10.1007/bf01830692	1	10.1007/bf01830692	0	0
10.1007/bf01830693	1	10.1007/bf01830693	0	0
10.1007/bf01830694	1	10.1007/bf01830694	0	1
10.1007/bf01830704	1	10.1007/bf01830704	1	0
10.1007/bf01830705	1	10.1007/bf01830705	3	0
10.1007/bf01830706	1	10.1007/bf01830706	0	1
10.1007/bf01830707	1	10.1007/bf01830707	0	0
10.1007/bf01830708	1	10.1007/bf01830708	1	3
10.1007/bf01830709	1	10.1007/bf01830709	0	1
10.1007/bf01830710	1	10.1007/bf01830710	2	3
10.1007/bf01830711	1	10.1007/bf01830711	13	5
10.1007/bf01830712	1	10.1007/bf01830712	0	18
10.1007/bf01830713	1	10.1007/bf01830713	11	0
10.1007/bf01830714	1	10.1007/bf01830714	9	0
10.1007/bf01830715	1	10.1007/bf01830715	4	8
10.1007/bf01830716	1	10.1007/bf01830716	10	1
10.1007/bf01830717	1	10.1007/bf01830717	0	0
10.1007/bf01830718	1	10.1007/bf01830718	0	0
10.1007/bf01830719	1	10.1007/bf01830719	0	0
10.1007/bf01830734	1	10.1007/bf01830734	1	0
10.1007/bf01830735	1	10.1007/bf01830735	0	0
10.1007/bf01830736	1	10.1007/bf01830736	0	0
10.1007/bf01830737	1	10.1007/bf01830737	16	1
10.1007/bf01830738	1	10.1007/bf01830738	7	35
10.1007/bf01830739	1	10.1007/bf01830739	0	0
10.1007/bf01830740	1	10.1007/bf01830740	4	0
10.1007/bf01889637	2	10.1007/bf01889637	0	0
10.1007/bf01889638	2	10.1007/bf01889638	20	4
10.1007/bf01889639	2	10.1007/bf01889639	14	0
10.1007/bf01889640	2	10.1007/bf01889640	0	8
10.1007/bf01889641	2	10.1007/bf01889641	0	0
10.1007/bf01889642	2	10.1007/bf01889642	0	0
10.1007/bf01889643	2	10.1007/bf01889643	0	0
10.1007/bf01889644	2	10.1007/bf01889644	0	0
10.1007/bf01889645	2	10.1007/bf01889645	0	0
10.1007/bf01889646	2	10.1007/bf01889646	0	0
10.1007/bf01889760	2	10.1007/bf01889760	0	0
10.1007/bf01889761	2	10.1007/bf01889761	8	1
10.1007/bf01889762	2	10.1007/bf01889762	38	4
10.1007/bf01889763	2	10.1007/bf01889763	5	2
10.1007/bf01889764	2	10.1007/bf01889764	27	62
10.1007/bf01889765	2	10.1007/bf01889765	29	8
10.1007/bf01889766	2	10.1007/bf01889766	0	0
10.1007/bf01889767	2	10.1007/bf01889767	0	0
10.1007/bf01889937	2	10.1007/bf01889937	0	0
10.1007/bf01889938	2	10.1007/bf01889938	0	0
10.1007/bf01889939	2	10.1007/bf01889939	4	0
10.1007/bf01889940	2	10.1007/bf01889940	2	0
10.1007/bf01889941	2	10.1007/bf01889941	14	29
10.1007/bf01889942	2	10.1007/bf01889942	12	0
10.1007/bf01889943	2	10.1007/bf01889943	0	0
10.1007/bf01889944	2	10.1007/bf01889944	0	0
10.1007/bf01891268	2	10.1007/bf01891268	0	0
10.1007/bf01891269	2	10.1007/bf01891269	4	2
10.1007/bf01891270	2	10.1007/bf01891270	0	2
10.1007/bf01891271	2	10.1007/bf01891271	5	6
10.1007/bf01891272	2	10.1007/bf01891272	0	11
10.1007/bf01891273	2	10.1007/bf01891273	3	0
10.1007/bf01891274	2	10.1007/bf01891274	0	0
10.1007/bf01891275	2	10.1007/bf01891275	0	0
10.1007/bf01891276	2	10.1007/bf01891276	0	0
10.1007/bf01891277	2	10.1007/bf01891277	2	1
10.1007/bf01891278	2	10.1007/bf01891278	0	0
10.1007/bf01891279	2	10.1007/bf01891279	0	2
10.1007/bf01891280	2	10.1007/bf01891280	0	0
10.1007/bf01891281	2	10.1007/bf01891281	0	0
10.1007/bf01891318	2	10.1007/bf01891318	0	0
10.1007/bf01891319	2	10.1007/bf01891319	0	0
10.1007/bf01891320	2	10.1007/bf01891320	4	4
10.1007/bf01891321	2	10.1007/bf01891321	0	7
10.1007/bf01891322	2	10.1007/bf01891322	1	0
10.1007/bf01891323	2	10.1007/bf01891323	9	1
10.1007/bf01891324	2	10.1007/bf01891324	3	5
10.1007/bf01891325	2	10.1007/bf01891325	1	0
10.1007/bf01891326	2	10.1007/bf01891326	0	0
10.1007/bf01891327	2	10.1007/bf01891327	0	0
10.1007/bf01891328	2	10.1007/bf01891328	0	0
10.1007/bf01891353	2	10.1007/bf01891353	1	2
10.1007/bf01891354	2	10.1007/bf01891354	11	2
10.1007/bf01891355	2	10.1007/bf01891355	5	4
10.1007/bf01891356	2	10.1007/bf01891356	23	39
10.1007/bf01891357	2	10.1007/bf01891357	3	1
10.1007/bf01891358	2	10.1007/bf01891358	0	0
10.1007/bf01891359	2	10.1007/bf01891359	0	0
10.1007/bf01891360	2	10.1007/bf01891360	0	0
10.1007/bf01891361	2	10.1007/bf01891361	0	0
10.1007/bf01891362	2	10.1007/bf01891362	0	2
10.1007/bf01891363	2	10.1007/bf01891363	0	16
10.1007/bf01891364	2	10.1007/bf01891364	1	2
10.1007/bf01891365	2	10.1007/bf01891365	2	13
10.1007/bf01891366	2	10.1007/bf01891366	18	10
10.1007/bf01891367	2	10.1007/bf01891367	4	4
10.1007/bf01891368	2	10.1007/bf01891368	0	0
10.1007/bf01891369	2	10.1007/bf01891369	0	0
10.1007/bf01891370	2	10.1007/bf01891370	0	0
10.1007/bf01891371	2	10.1007/bf01891371	0	0
10.1007/bf01891372	2	10.1007/bf01891372	0	0
10.1007/bf01891373	2	10.1007/bf01891373	0	0
10.1007/bf01891374	2	10.1007/bf01891374	2	18
10.1007/bf01891375	2	10.1007/bf01891375	1	1
10.1007/bf01891376	2	10.1007/bf01891376	8	0
10.1007/bf01891377	2	10.1007/bf01891377	3	10
10.1007/bf01891378	2	10.1007/bf01891378	2	2
10.1007/bf01891379	2	10.1007/bf01891379	0	0
10.1007/bf01891380	2	10.1007/bf01891380	0	0
10.1007/bf01891381	2	10.1007/bf01891381	3	0
10.1007/bf01891382	2	10.1007/bf01891382	4	1
10.1007/bf01891383	2	10.1007/bf01891383	0	0
10.1007/bf01891384	2	10.1007/bf01891384	0	0
10.1007/bf01891411	2	10.1007/bf01891411	0	2
10.1007/bf01891412	2	10.1007/bf01891412	5	3
10.1007/bf01891413	2	10.1007/bf01891413	9	37
10.1007/bf01891414	2	10.1007/bf01891414	9	4
10.1007/bf01891415	2	10.1007/bf01891415	11	13
10.1007/bf01891416	2	10.1007/bf01891416	7	1
10.1007/bf01891417	2	10.1007/bf01891417	4	0
10.1007/bf01891418	2	10.1007/bf01891418	7	1
10.1007/bf01891427	2	10.1007/bf01891427	0	0
10.1007/bf01891428	2	10.1007/bf01891428	1	1
10.1007/bf01891429	2	10.1007/bf01891429	14	4
10.1007/bf01891430	2	10.1007/bf01891430	6	4
10.1007/bf01891431	2	10.1007/bf01891431	6	0
10.1007/bf01891432	2	10.1007/bf01891432	0	0
10.1007/bf01891433	2	10.1007/bf01891433	0	2
10.1007/bf01891434	2	10.1007/bf01891434	0	0
10.1007/bf01891435	2	10.1007/bf01891435	0	0
10.1007/bf01891436	2	10.1007/bf01891436	0	0
10.1007/bf01891437	2	10.1007/bf01891437	1	0
10.1007/bf01891438	2	10.1007/bf01891438	0	0
10.1007/bf01891439	2	10.1007/bf01891439	4	9
10.1007/bf01891440	2	10.1007/bf01891440	9	15
10.1007/bf01891441	2	10.1007/bf01891441	0	7
10.1007/bf01891442	2	10.1007/bf01891442	3	33
10.1007/bf01891443	2	10.1007/bf01891443	9	0
10.1007/bf01891444	2	10.1007/bf01891444	0	0
10.1007/bf01891445	2	10.1007/bf01891445	0	0
10.1007/bf01891446	2	10.1007/bf01891446	0	1
10.1007/bf01891447	2	10.1007/bf01891447	2	3
10.1007/bf01891448	2	10.1007/bf01891448	1	0
10.1007/bf01891449	2	10.1007/bf01891449	5	0
10.1007/bf01891450	2	10.1007/bf01891450	0	4
10.1007/bf01891451	2	10.1007/bf01891451	0	0
10.1007/bf01891452	2	10.1007/bf01891452	0	0
10.1007/bf01891453	2	10.1007/bf01891453	0	0
10.1007/bf01891454	2	10.1007/bf01891454	0	0
10.1007/bf01891455	2	10.1007/bf01891455	0	0
10.1007/bf01891715	2	10.1007/bf01891715	0	0
10.1007/bf01891716	2	10.1007/bf01891716	3	1
10.1007/bf01891717	2	10.1007/bf01891717	14	4
10.1007/bf01891718	2	10.1007/bf01891718	4	0
10.1007/bf01891719	2	10.1007/bf01891719	5	0
10.1007/bf01891720	2	10.1007/bf01891720	4	1
10.1007/bf01891721	2	10.1007/bf01891721	2	1
10.1007/bf01891722	2	10.1007/bf01891722	5	1
10.1007/bf01891723	2	10.1007/bf01891723	0	0
10.1007/bf01891724	2	10.1007/bf01891724	0	0
10.1007/bf01891914	2	10.1007/bf01891914	0	0
10.1007/bf01891915	2	10.1007/bf01891915	10	2
10.1007/bf01891916	2	10.1007/bf01891916	5	1
10.1007/bf01891917	2	10.1007/bf01891917	26	5
10.1007/bf01891918	2	10.1007/bf01891918	3	1
10.1007/bf01891919	2	10.1007/bf01891919	12	1
10.1007/bf01891920	2	10.1007/bf01891920	2	0
10.1007/bf01891921	2	10.1007/bf01891921	0	0
10.1007/bf01892671	2	10.1007/bf01892671	0	0
10.1007/bf01892672	2	10.1007/bf01892672	1	0
10.1007/bf01892673	2	10.1007/bf01892673	5	0
10.1007/bf01892674	2	10.1007/bf01892674	0	11
10.1007/bf01892675	2	10.1007/bf01892675	2	2
10.1007/bf01892676	2	10.1007/bf01892676	0	0
10.1007/bf01892677	2	10.1007/bf01892677	0	0
10.1007/bf01892678	2	10.1007/bf01892678	1	0
10.1007/bf01892679	2	10.1007/bf01892679	0	0
10.1007/bf01892680	2	10.1007/bf01892680	0	0
10.1007/bf01892681	2	10.1007/bf01892681	0	0
10.1007/bf01894030	2	10.1007/bf01894030	0	0
10.1007/bf01894031	2	10.1007/bf01894031	12	13
10.1007/bf01894032	2	10.1007/bf01894032	3	1
10.1007/bf01894033	2	10.1007/bf01894033	3	2
10.1007/bf01894034	2	10.1007/bf01894034	1	0
10.1007/bf01894035	2	10.1007/bf01894035	0	0
10.1007/bf01894036	2	10.1007/bf01894036	0	0
10.1007/bf01901815	2	10.1007/bf01901815	0	0
10.1007/bf01901816	2	10.1007/bf01901816	23	2
10.1007/bf01901817	2	10.1007/bf01901817	9	25
10.1007/bf01901818	2	10.1007/bf01901818	6	1
10.1007/bf01901819	2	10.1007/bf01901819	13	1
10.1007/bf01901820	2	10.1007/bf01901820	1	0
10.1007/bf01901821	2	10.1007/bf01901821	8	0
10.1007/bf01901822	2	10.1007/bf01901822	0	0
10.1007/bf01901823	2	10.1007/bf01901823	0	0
10.1007/bf01901824	2	10.1007/bf01901824	0	0
10.1007/bf01905884	2	10.1007/bf01905884	0	3
10.1007/bf01905885	2	10.1007/bf01905885	1	5
10.1007/bf01905886	2	10.1007/bf01905886	4	5
10.1007/bf01905887	2	10.1007/bf01905887	0	5
10.1007/bf01905888	2	10.1007/bf01905888	5	17
10.1007/bf01905889	2	10.1007/bf01905889	0	4
10.1007/bf01905890	2	10.1007/bf01905890	0	1
10.1007/bf01905891	2	10.1007/bf01905891	0	0
10.1007/bf01905892	2	10.1007/bf01905892	0	0
10.1007/bf01905893	2	10.1007/bf01905893	1	3
10.1007/bf01905894	2	10.1007/bf01905894	1	0
10.1007/bf01905895	2	10.1007/bf01905895	0	0
10.1007/bf01908542	2	10.1007/bf01908542	0	0
10.1007/bf01908543	2	10.1007/bf01908543	1	1
10.1007/bf01908544	2	10.1007/bf01908544	4	9
10.1007/bf01908545	2	10.1007/bf01908545	2	2
10.1007/bf01908546	2	10.1007/bf01908546	3	7
10.1007/bf01908547	2	10.1007/bf01908547	2	5
10.1007/bf01908548	2	10.1007/bf01908548	0	0
10.1007/bf01908549	2	10.1007/bf01908549	0	1
10.1007/bf01908550	2	10.1007/bf01908550	0	7
10.1007/bf01908551	2	10.1007/bf01908551	4	1
10.1007/bf01908552	2	10.1007/bf01908552	0	0
10.1007/bf01908553	2	10.1007/bf01908553	0	1
10.1007/bf01908554	2	10.1007/bf01908554	0	0
10.1007/bf01908555	2	10.1007/bf01908555	0	0
10.1007/bf01908607	2	10.1007/bf01908607	0	0
10.1007/bf01908608	2	10.1007/bf01908608	0	0
10.1007/bf01908609	2	10.1007/bf01908609	2	1
10.1007/bf01908610	2	10.1007/bf01908610	7	2
10.1007/bf01908611	2	10.1007/bf01908611	0	0
10.1007/bf01908612	2	10.1007/bf01908612	0	1
10.1007/bf01908613	2	10.1007/bf01908613	0	0
10.1007/bf01908614	2	10.1007/bf01908614	0	0
10.1007/bf01908615	2	10.1007/bf01908615	0	0
10.1007/bf01908616	2	10.1007/bf01908616	0	0
10.1007/bf01908617	2	10.1007/bf01908617	0	0
10.1007/bf01908618	2	10.1007/bf01908618	0	0
10.1007/bf01908619	2	10.1007/bf01908619	12	8
10.1007/bf01908620	2	10.1007/bf01908620	10	8
10.1007/bf01908621	2	10.1007/bf01908621	3	1
10.1007/bf01908622	2	10.1007/bf01908622	1	2
10.1007/bf01908623	2	10.1007/bf01908623	2	1
10.1007/bf01908624	2	10.1007/bf01908624	1	1
10.1007/bf01908625	2	10.1007/bf01908625	5	2
10.1007/bf01908626	2	10.1007/bf01908626	0	0
10.1007/bf01908627	2	10.1007/bf01908627	0	0
10.1007/bf01908628	2	10.1007/bf01908628	0	0
10.1007/bf02064274	2	10.1007/bf02064274	0	0
10.1007/bf02064275	2	10.1007/bf02064275	0	1
10.1007/bf02064276	2	10.1007/bf02064276	12	2
10.1007/bf02064277	2	10.1007/bf02064277	1	0
10.1007/bf02064278	2	10.1007/bf02064278	9	1
10.1007/bf02064279	2	10.1007/bf02064279	1	0
10.1007/bf02064280	2	10.1007/bf02064280	0	1
10.1007/bf02064281	2	10.1007/bf02064281	11	0
10.1007/bf02064282	2	10.1007/bf02064282	1	0
10.1007/bf02065174	2	10.1007/bf02065174	8	3
10.1007/bf02065175	2	10.1007/bf02065175	8	1
10.1007/bf02065176	2	10.1007/bf02065176	13	1
10.1007/bf02065177	2	10.1007/bf02065177	0	3
10.1007/bf02065178	2	10.1007/bf02065178	1	0
10.1007/bf02065179	2	10.1007/bf02065179	0	1
10.1007/bf02065180	2	10.1007/bf02065180	7	0
10.1007/bf02065181	2	10.1007/bf02065181	1	0
10.1007/bf02073158	2	10.1007/bf02073158	0	0
10.1007/bf02073159	2	10.1007/bf02073159	3	2
10.1007/bf02073160	2	10.1007/bf02073160	1	0
10.1007/bf02073161	2	10.1007/bf02073161	0	0
10.1007/bf02073162	2	10.1007/bf02073162	9	1
10.1007/bf02073163	2	10.1007/bf02073163	0	0
10.1007/bf02073164	2	10.1007/bf02073164	1	0
10.1007/bf02073165	2	10.1007/bf02073165	0	0
10.1007/bf02073166	2	10.1007/bf02073166	0	0
10.1007/bf02073167	2	10.1007/bf02073167	1	0
10.1007/bf02073168	2	10.1007/bf02073168	1	0
10.1007/bf02077434	2	10.1007/bf02077434	6	3
10.1007/bf02077435	2	10.1007/bf02077435	9	1
10.1007/bf02077436	2	10.1007/bf02077436	9	1
10.1007/bf02077437	2	10.1007/bf02077437	7	0
10.1007/bf02077438	2	10.1007/bf02077438	1	4
10.1007/bf02077439	2	10.1007/bf02077439	8	1
10.1007/bf02077440	2	10.1007/bf02077440	3	0
10.1007/bf02077441	2	10.1007/bf02077441	0	0
10.1007/bf02176631	1	10.1007/bf02176631	0	0
10.1007/bf02176632	1	10.1007/bf02176632	1	5
10.1007/bf02176633	1	10.1007/bf02176633	4	2
10.1007/bf02176634	1	10.1007/bf02176634	1	2
10.1007/bf02176635	1	10.1007/bf02176635	0	14
10.1007/bf02176636	1	10.1007/bf02176636	0	30
10.1007/bf02176637	1	10.1007/bf02176637	0	0
10.1007/bf02176638	1	10.1007/bf02176638	0	4
10.1007/bf02176639	1	10.1007/bf02176639	1	6
10.1007/bf02176640	1	10.1007/bf02176640	0	1
10.1007/bf02176641	1	10.1007/bf02176641	0	2
10.1007/bf02176642	1	10.1007/bf02176642	1	0
10.1007/bf02176643	1	10.1007/bf02176643	0	0
10.1007/bf02176644	1	10.1007/bf02176644	6	0
10.1007/bf02176645	1	10.1007/bf02176645	0	1
10.1007/bf02176646	1	10.1007/bf02176646	0	0
10.1007/bf02176647	1	10.1007/bf02176647	3	2
10.1007/bf02176648	1	10.1007/bf02176648	0	0
10.1007/bf02176649	1	10.1007/bf02176649	2	2
10.1007/bf02176650	1	10.1007/bf02176650	0	0
10.1007/bf02176651	1	10.1007/bf02176651	0	0
10.1007/bf02252791	1	10.1007/bf02252791	0	0
10.1007/bf02252792	1	10.1007/bf02252792	6	0
10.1007/bf02252793	1	10.1007/bf02252793	0	1
10.1007/bf02252794	1	10.1007/bf02252794	3	0
10.1007/bf02252795	1	10.1007/bf02252795	0	0
10.1007/bf02252796	1	10.1007/bf02252796	0	0
10.1007/bf02252803	1	10.1007/bf02252803	0	1
10.1007/bf02252804	1	10.1007/bf02252804	0	2
10.1007/bf02252805	1	10.1007/bf02252805	2	2
10.1007/bf02252806	1	10.1007/bf02252806	2	1
10.1007/bf02252807	1	10.1007/bf02252807	0	2
10.1007/bf02252808	1	10.1007/bf02252808	0	0
10.1007/bf02259530	1	10.1007/bf02259530	4	26
10.1007/bf02259531	1	10.1007/bf02259531	0	0
10.1007/bf02259532	1	10.1007/bf02259532	0	1
10.1007/bf02259533	1	10.1007/bf02259533	1	2
10.1007/bf02259534	1	10.1007/bf02259534	0	0
10.1007/bf02259535	1	10.1007/bf02259535	0	0
10.1007/bf02259536	1	10.1007/bf02259536	0	0
10.1007/bf02259573	1	10.1007/bf02259573	0	2
10.1007/bf02259574	1	10.1007/bf02259574	0	0
10.1007/bf02259575	1	10.1007/bf02259575	1	0
10.1007/bf02259576	1	10.1007/bf02259576	9	1
10.1007/bf02259577	1	10.1007/bf02259577	7	0
10.1007/bf02259578	1	10.1007/bf02259578	0	3
10.1007/bf02259579	1	10.1007/bf02259579	0	0
10.1007/bf02259580	1	10.1007/bf02259580	0	0
10.1007/bf02259581	1	10.1007/bf02259581	0	0
10.1007/bf02259614	1	10.1007/bf02259614	1	27
10.1007/bf02259615	1	10.1007/bf02259615	3	9
10.1007/bf02259616	1	10.1007/bf02259616	1	4
10.1007/bf02259617	1	10.1007/bf02259617	0	1
10.1007/bf02259618	1	10.1007/bf02259618	0	0
10.1007/bf02259619	1	10.1007/bf02259619	0	0
10.1007/bf02259627	1	10.1007/bf02259627	5	3
10.1007/bf02259628	1	10.1007/bf02259628	2	4
10.1007/bf02259629	1	10.1007/bf02259629	0	1
10.1007/bf02259630	1	10.1007/bf02259630	2	4
10.1007/bf02259631	1	10.1007/bf02259631	2	1
10.1007/bf02259632	1	10.1007/bf02259632	5	2
10.1007/bf02259633	1	10.1007/bf02259633	2	1
10.1007/bf02259634	1	10.1007/bf02259634	1	0
10.1007/bf02259635	1	10.1007/bf02259635	0	0
10.1007/bf02259636	1	10.1007/bf02259636	0	0
10.1007/bf02259637	1	10.1007/bf02259637	0	0
10.1007/bf02259727	1	10.1007/bf02259727	8	13
10.1007/bf02259728	1	10.1007/bf02259728	0	0
10.1007/bf02259729	1	10.1007/bf02259729	0	2
10.1007/bf02259730	1	10.1007/bf02259730	8	0
10.1007/bf02259731	1	10.1007/bf02259731	0	0
10.1007/bf02259732	1	10.1007/bf02259732	0	0
10.1007/bf02259733	1	10.1007/bf02259733	0	0
10.1007/bf02259734	1	10.1007/bf02259734	0	0
10.1007/bf02259735	1	10.1007/bf02259735	0	1
10.1007/bf02259736	1	10.1007/bf02259736	0	0
10.1007/bf02259737	1	10.1007/bf02259737	12	0
10.1007/bf02259738	1	10.1007/bf02259738	0	3
10.1007/bf02259739	1	10.1007/bf02259739	5	3
10.1007/bf02259740	1	10.1007/bf02259740	0	0
10.1007/bf02259741	1	10.1007/bf02259741	0	0
10.1007/bf02259757	1	10.1007/bf02259757	11	1
10.1007/bf02259758	1	10.1007/bf02259758	0	0
10.1007/bf02259759	1	10.1007/bf02259759	0	0
10.1007/bf02259760	1	10.1007/bf02259760	1	0
10.1007/bf02259761	1	10.1007/bf02259761	0	0
10.1007/bf02259803	1	10.1007/bf02259803	9	5
10.1007/bf02259804	1	10.1007/bf02259804	5	1
10.1007/bf02259805	1	10.1007/bf02259805	0	2
10.1007/bf02259806	1	10.1007/bf02259806	0	2
10.1007/bf02259807	1	10.1007/bf02259807	0	0
10.1007/bf02259808	1	10.1007/bf02259808	0	0
10.1007/bf02259884	1	10.1007/bf02259884	0	0
10.1007/bf02259885	1	10.1007/bf02259885	29	1
10.1007/bf02259886	1	10.1007/bf02259886	0	13
10.1007/bf02259887	1	10.1007/bf02259887	0	0
10.1007/bf02259888	1	10.1007/bf02259888	0	0
10.1007/bf02263544	1	10.1007/bf02263544	23	3
10.1007/bf02263545	1	10.1007/bf02263545	0	2
10.1007/bf02263546	1	10.1007/bf02263546	0	1
10.1007/bf02263547	1	10.1007/bf02263547	0	0
10.1007/bf02263548	1	10.1007/bf02263548	0	0
10.1007/bf02263549	1	10.1007/bf02263549	0	0
10.1007/bf02263550	1	10.1007/bf02263550	0	0
10.1007/bf02267216	1	10.1007/bf02267216	0	1
10.1007/bf02267217	1	10.1007/bf02267217	7	3
10.1007/bf02267218	1	10.1007/bf02267218	2	1
10.1007/bf02267219	1	10.1007/bf02267219	0	2
10.1007/bf02267220	1	10.1007/bf02267220	3	1
10.1007/bf02267221	1	10.1007/bf02267221	0	1
10.1007/bf02267222	1	10.1007/bf02267222	2	1
10.1007/bf02267223	1	10.1007/bf02267223	0	3
10.1007/bf02267224	1	10.1007/bf02267224	0	2
10.1007/bf02267225	1	10.1007/bf02267225	0	0
10.1007/bf02267226	1	10.1007/bf02267226	0	4
10.1007/bf02267227	1	10.1007/bf02267227	2	0
10.1007/bf02267228	1	10.1007/bf02267228	2	2
10.1007/bf02267229	1	10.1007/bf02267229	0	0
10.1007/bf02267230	1	10.1007/bf02267230	0	0
10.1007/bf02274162	1	10.1007/bf02274162	0	1
10.1007/bf02274163	1	10.1007/bf02274163	0	1
10.1007/bf02274164	1	10.1007/bf02274164	0	0
