doi	level
10.1093/llc/fqx061	1
10.1093/llc/fqx062	1
10.1093/llc/fqx064	1
10.1093/llc/fqx065	1
10.1093/llc/fqx066	1
10.1093/llc/fqy001	1
10.1093/llc/fqy002	1
10.1093/llc/fqy003	1
10.1093/llc/fqy004	1
10.1093/llc/fqy005	1
10.1093/llc/fqy006	1
10.1093/llc/fqy007	1
10.1093/llc/fqy009	1
10.1093/llc/fqy010	1
10.1093/llc/fqy011	1
10.1093/llc/fqy012	1
10.1093/llc/fqy013	1
10.1093/llc/fqy014	1
10.1093/llc/fqy015	1
10.1093/llc/fqy016	1
10.1093/llc/fqy017	1
10.1093/llc/fqy019	1
10.1093/llc/fqy020	1
10.1093/llc/fqy021	1
10.1093/llc/fqy023	1
10.1093/llc/fqy025	1
10.1093/llc/fqy026	1
10.1093/llc/fqy027	1
10.1093/llc/fqy028	1
10.1093/llc/fqy029	1
10.1093/llc/fqy030	1
10.1093/llc/fqy031	1
10.1093/llc/fqy032	1
10.1093/llc/fqy033	1
10.1093/llc/fqy034	1
10.1093/llc/fqy035	1
10.1093/llc/fqy036	1
10.1093/llc/fqy037	1
10.1093/llc/fqy038	1
10.1093/llc/fqy039	1
10.1093/llc/fqy040	1
10.1093/llc/fqy042	1
10.1093/llc/fqy043	1
10.1093/llc/fqy044	1
10.1093/llc/fqy048	1
10.1093/llc/fqy049	1
10.1093/llc/fqy050	1
10.1093/llc/fqy051	1
10.1093/llc/fqy052	1
10.1093/llc/fqy053	1
10.1093/llc/fqy054	1
10.1093/llc/fqy055	1
10.1093/llc/fqy057	1
10.1093/llc/fqy058	1
10.1093/llc/fqy059	1
10.1093/llc/fqy060	1
10.1093/llc/fqy062	1
10.1093/llc/fqy063	1
10.1093/llc/fqy064	1
10.1093/llc/fqy065	1
10.1093/llc/fqy066	1
10.1093/llc/fqy067	1
10.1093/llc/fqy068	1
10.1093/llc/fqy069	1
10.1093/llc/fqy070	1
10.1093/llc/fqy071	1
10.1093/llc/fqy072	1
10.1093/llc/fqy073	1
10.1093/llc/fqy074	1
10.1093/llc/fqy075	1
10.1093/llc/fqy078	1
10.1093/llc/fqy079	1
10.1093/llc/fqy080	1
10.1093/llc/fqy081	1
10.1093/llc/fqy082	1
10.1093/llc/fqy083	1
10.1093/llc/fqy086	1
10.1093/llc/fqy087	1
10.1145/1551676.1551677	1
10.1145/1551676.1551678	1
10.1145/1551676.1551679	1
10.1145/1551676.1551680	1
10.1145/1613672.1613673	1
10.1145/1613672.1613674	1
10.1145/1658346.1658347	1
10.1145/1658346.1658348	1
10.1145/1709091.1709092	1
10.1145/1805961.1805962	1
10.1145/1805961.1805963	1
10.1145/1841317.1841318	1
10.1145/1841317.1841319	1
10.1145/1841317.1841321	1
10.1145/1841317.1841322	1
10.1145/1921614.1921615	1
10.1145/1921614.1921616	1
10.1145/1921614.1921617	1
10.1145/1921614.1921618	1
10.1145/1921614.1921619	1
10.1145/1957825.1957826	1
10.1145/1957825.1957827	1
10.1145/2037820.2037822	1
10.1145/2037820.2037824	1
10.1145/2050096.2050098	1
10.1145/2069276.2069280	1
10.1145/2160165.2160166	1
10.1145/2160165.2160167	1
10.1145/2160165.2160168	1
10.1145/2160165.2160169	1
10.1145/2307723.2307726	1
10.1145/2307723.2307727	1
10.1145/2362402.2362404	1
10.1145/2362402.2362405	1
10.1145/2362402.2362406	1
10.1145/2399180.2399181	1
10.1145/2399180.2399182	1
10.1145/2399180.2399183	1
10.1145/2399180.2399184	1
10.1145/2399180.2399185	1
10.1145/2442080.2442084	1
10.1145/2460376.2460377	1
10.1145/2460376.2460378	1
10.1145/2460376.2460379	1
10.1145/2460376.2460380	1
10.1145/2460376.2460381	1
10.1145/2499931.2499932	1
10.1145/2499931.2499933	1
10.1145/2499931.2499934	1
10.1145/2499931.2499935	1
10.1145/2532630.2512883	1
10.1145/2532630.2532632	1
10.1145/2532630.2532633	1
10.1145/2533988	1
10.1145/2535937	1
10.1145/2538030	1
10.1145/2558306	1
10.1145/2567652	1
10.1145/2583114	1
10.1145/2583115	1
10.1145/2594443	1
10.1145/2597178	1
10.1145/2597179	1
10.1145/2597183	1
10.1145/2597894	1
10.1145/2611374	1
10.1145/2611375	1
10.1145/2611376	1
10.1145/2611519	1
10.1145/2614567	1
10.1145/2622609	1
10.1145/2626289	1
10.1145/2627729	1
10.1145/2629484	1
10.1145/2629485	1
10.1145/2629513	1
10.1145/2629514	1
10.1145/2629682	1
10.1145/2629693	1
10.1145/2637485	1
10.1145/2644822	1
10.1145/2644823	1
10.1145/2659020	1
10.1145/2660776	1
10.1145/2665072	1
10.1145/2677083	1
10.1145/2686873	1
10.1145/2693847	1
10.1145/2700422	1
10.1145/2700425	1
10.1145/2700427	1
10.1145/2700428	1
10.1145/2716324	1
10.1145/2724723	1
10.1145/2724727	1
10.1145/2739049	1
10.1145/2747882	1
10.1145/2755566	1
10.1145/2756556	1
10.1145/2757283	1
10.1145/2770877	1
10.1145/2786760	1
10.1145/2795233	1
10.1145/2810040	1
10.1145/2812814	1
10.1145/2822899	1
10.1145/2827856	1
10.1145/2835495	1
10.1145/2843947	1
10.1145/2872278	1
10.1145/2875428	1
10.1145/2891416	1
10.1145/2901297	1
10.1145/2905369	1
10.1145/2915919	1
10.1145/2940332	1
10.1145/2943778	1
10.1145/2948069	1
10.1145/2950062	1
10.1145/2964911	1
10.1145/2966985	1
10.1145/2983917	1
10.1145/2983918	1
10.1145/2994151	1
10.1145/2996469	1
10.1145/2996859	1
10.1145/3003435	1
10.1145/3004457	1
10.1145/3009905	1
10.1145/3012284	1
10.1145/3012285	1
10.1145/3012286	1
10.1145/3012287	1
10.1145/3012288	1
10.1145/3012289	1
10.1145/3040200	1
10.1145/3051472	1
10.1145/3051480	1
10.1145/3051487	1
10.1145/3057929	1
10.1145/3064419	1
10.1145/3064527	1
10.1145/3064644	1
10.1145/3075645	1
10.1145/3084546	1
10.1145/3084547	1
10.1145/3092906	1
10.1145/3097569	1
10.1145/3097570	1
10.1145/3097571	1
10.1145/3099618	1
10.1145/3117801	1
10.1145/3127090	1
10.1145/3127324	1
10.1145/3131610	1
10.1145/3131778	1
10.1145/3145534	1
10.1145/3183505	1
10.1145/3195727	1
10.1145/3199669	1
10.1145/3216463	1
10.1145/3230670	1
10.1145/3230672	1
10.1145/3230673	1
10.1145/3230674	1
10.1145/3230675	1
10.1162/089120100561593	2
10.1162/089120100561601	2
10.1162/089120100561610	2
10.1162/089120100561629	2
10.1162/089120100561638	2
10.1162/089120100561647	2
10.1162/089120100561665	2
10.1162/089120100561674	2
10.1162/089120100561683	2
10.1162/089120100561692	2
10.1162/089120100561719	2
10.1162/089120100561728	2
10.1162/089120100561737	2
10.1162/089120100561746	2
10.1162/089120100561755	2
10.1162/089120100750105920	2
10.1162/089120100750105939	2
10.1162/089120100750105948	2
10.1162/089120100750105957	2
10.1162/089120100750105966	2
10.1162/089120100750105975	2
10.1162/089120101300346787	2
10.1162/089120101300346796	2
10.1162/089120101300346804	2
10.1162/089120101300346813	2
10.1162/089120101300346822	2
10.1162/089120101317066104	2
10.1162/089120101317066113	2
10.1162/089120101317066122	2
10.1162/089120101317066131	2
10.1162/089120101317066140	2
10.1162/089120101750300490	2
10.1162/089120101750300508	2
10.1162/089120101750300517	2
10.1162/089120101750300526	2
10.1162/089120101750300535	2
10.1162/089120101750300544	2
10.1162/089120101753342626	2
10.1162/089120101753342635	2
10.1162/089120101753342644	2
10.1162/089120101753342653	2
10.1162/089120101753342662	2
10.1162/089120101753342671	2
10.1162/089120101753342680	2
10.1162/089120101753342707	2
10.1162/089120102317341747	2
10.1162/089120102317341756	2
10.1162/089120102317341765	2
10.1162/089120102317341774	2
10.1162/089120102317341783	2
10.1162/089120102317341792	2
10.1162/089120102317341800	2
10.1162/089120102760173625	2
10.1162/089120102760173634	2
10.1162/089120102760173643	2
10.1162/089120102760173652	2
10.1162/089120102760275983	2
10.1162/089120102760275992	2
10.1162/089120102760276009	2
10.1162/089120102760276018	2
10.1162/089120102760276027	2
10.1162/089120102762671927	2
10.1162/089120102762671936	2
10.1162/089120102762671945	2
10.1162/089120102762671954	2
10.1162/089120102762671963	2
10.1162/089120102762671972	2
10.1162/089120102762671981	2
10.1162/089120103321337412	2
10.1162/089120103321337421	2
10.1162/089120103321337430	2
10.1162/089120103321337449	2
10.1162/089120103321337458	2
10.1162/089120103321337467	2
10.1162/089120103322145298	2
10.1162/089120103322145306	2
10.1162/089120103322145315	2
10.1162/089120103322145324	2
10.1162/089120103322711569	2
10.1162/089120103322711578	2
10.1162/089120103322711587	2
10.1162/089120103322711596	2
10.1162/089120103322711604	2
10.1162/089120103322711613	2
10.1162/089120103322753338	2
10.1162/089120103322753347	2
10.1162/089120103322753356	2
10.1162/089120103322753365	2
10.1162/089120103322753374	2
10.1162/0891201041850876	2
10.1162/0891201041850885	2
10.1162/0891201041850894	2
10.1162/0891201041850911	2
10.1162/0891201042544884	2
10.1162/0891201042544893	2
10.1162/0891201042544929	2
10.1162/0891201042544938	2
10.1162/089120104323093267	2
10.1162/089120104323093276	2
10.1162/089120104323093285	2
10.1162/089120104323093294	2
10.1162/089120104323093302	2
10.1162/089120104323093311	2
10.1162/089120104773633367	2
10.1162/089120104773633376	2
10.1162/089120104773633385	2
10.1162/089120104773633394	2
10.1162/089120104773633402	2
10.1162/0891201053630237	2
10.1162/0891201053630264	2
10.1162/0891201053630273	2
10.1162/0891201053630282	2
10.1162/0891201053630291	2
10.1162/0891201053630318	2
10.1162/0891201054223968	2
10.1162/0891201054223977	2
10.1162/0891201054223986	2
10.1162/0891201054223995	2
10.1162/0891201054224002	2
10.1162/089120105774321064	2
10.1162/089120105774321073	2
10.1162/089120105774321091	2
10.1162/089120105774321109	2
10.1162/089120105774321127	2
10.1162/089120105775299122	2
10.1162/089120105775299131	2
10.1162/089120105775299140	2
10.1162/089120105775299159	2
10.1162/089120105775299168	2
10.1162/089120105775299177	2
10.1162/089120106776173075	2
10.1162/coli.06-69-prep5	2
10.1162/coli.06-77-prep13	2
10.1162/coli.06-78-prep14	2
10.1162/coli.06-79-prep15	2
10.1162/coli.07-031-r2-06-98	2
10.1162/coli.07-034-r2	2
10.1162/coli.07-036-r2-06-22	2
10.1162/coli.07-056-r1-07-027	2
10.1162/coli.08-003-r1-07-044	2
10.1162/coli.08-010-r1-07-048	2
10.1162/coli.08-011-r2-07-021	2
10.1162/coli.08-012-r1-06-90	2
10.1162/coli.08-022-r2-06-26	2
10.1162/coli.08-032-r1-06-96	2
10.1162/coli.09-023-r1-08-002	2
10.1162/coli.09-032-r1-08-034	2
10.1162/coli.09-036-r2-08-050	2
10.1162/coli.2000.26.2.267	2
10.1162/coli.2000.26.2.270	2
10.1162/coli.2000.26.2.274	2
10.1162/coli.2000.26.2.280	2
10.1162/coli.2000.26.2.282	2
10.1162/coli.2000.26.2.286	2
10.1162/coli.2000.26.2.295a	2
10.1162/coli.2000.26.3.463	2
10.1162/coli.2000.26.4.642	2
10.1162/coli.2000.26.4.648	2
10.1162/coli.2000.26.4.652	2
10.1162/coli.2000.26.4.657	2
10.1162/coli.2000.27.1.140	2
10.1162/coli.2000.27.1.146	2
10.1162/coli.2000.27.1.149a	2
10.1162/coli.2000.27.2.304	2
10.1162/coli.2000.27.3.459	2
10.1162/coli.2000.27.3.464	2
10.1162/coli.2000.27.4.598	2
10.1162/coli.2000.27.4.602	2
10.1162/coli.2000.28.1.81	2
10.1162/coli.2000.28.1.90	2
10.1162/coli.2000.28.1.96	2
10.1162/coli.2000.28.1.99	2
10.1162/coli.2002.28.2.221	2
10.1162/coli.2002.28.2.224	2
10.1162/coli.2002.28.2.229	2
10.1162/coli.2002.28.2.238	2
10.1162/coli.2002.28.4.565	2
10.1162/coli.2002.28.4.576	2
10.1162/coli.2002.28.4.583a	2
10.1162/coli.2002.28.4.583b	2
10.1162/coli.2003.29.2.321	2
10.1162/coli.2003.29.2.328	2
10.1162/coli.2003.29.3.510	2
10.1162/coli.2003.29.4.662	2
10.1162/coli.2004.30.4.516	2
10.1162/coli.2004.30.4.521	2
10.1162/coli.2006.32.1.1	2
10.1162/coli.2006.32.1.13	2
10.1162/coli.2006.32.1.137	2
10.1162/coli.2006.32.1.149	2
10.1162/coli.2006.32.1.155	2
10.1162/coli.2006.32.1.49	2
10.1162/coli.2006.32.1.5	2
10.1162/coli.2006.32.1.83	2
10.1162/coli.2006.32.2.159	2
10.1162/coli.2006.32.2.195	2
10.1162/coli.2006.32.2.223	2
10.1162/coli.2006.32.2.263	2
10.1162/coli.2006.32.2.273	2
10.1162/coli.2006.32.2.291	2
10.1162/coli.2006.32.3.295	2
10.1162/coli.2006.32.3.341	2
10.1162/coli.2006.32.3.379	2
10.1162/coli.2006.32.3.417	2
10.1162/coli.2006.32.3.439	2
10.1162/coli.2006.32.3.455	2
10.1162/coli.2006.32.4.457	2
10.1162/coli.2006.32.4.471	2
10.1162/coli.2006.32.4.485	2
10.1162/coli.2006.32.4.527	2
10.1162/coli.2006.32.4.551	2
10.1162/coli.2006.32.4.559	2
10.1162/coli.2006.32.4.563	2
10.1162/coli.2006.32.4.569	2
10.1162/coli.2006.32.4.577	2
10.1162/coli.2007.33.1.105	2
10.1162/coli.2007.33.1.135	2
10.1162/coli.2007.33.1.147	2
10.1162/coli.2007.33.1.3	2
10.1162/coli.2007.33.1.41	2
10.1162/coli.2007.33.1.63	2
10.1162/coli.2007.33.1.9	2
10.1162/coli.2007.33.2.153	2
10.1162/coli.2007.33.2.161	2
10.1162/coli.2007.33.2.201	2
10.1162/coli.2007.33.2.229	2
10.1162/coli.2007.33.2.255	2
10.1162/coli.2007.33.2.259	2
10.1162/coli.2007.33.2.263	2
10.1162/coli.2007.33.2.271	2
10.1162/coli.2007.33.2.283	2
10.1162/coli.2007.33.3.289	2
10.1162/coli.2007.33.3.293	2
10.1162/coli.2007.33.3.305	2
10.1162/coli.2007.33.3.355	2
10.1162/coli.2007.33.3.397	2
10.1162/coli.2007.33.3.429	2
10.1162/coli.2007.33.3.437	2
10.1162/coli.2007.33.4.443	2
10.1162/coli.2007.33.4.469	2
10.1162/coli.2007.33.4.477	2
10.1162/coli.2007.33.4.493	2
10.1162/coli.2007.33.4.553	2
10.1162/coli.2007.33.4.591	2
10.1162/coli.2007.33.4.601	2
10.1162/coli.2007.33.4.607	2
10.1162/coli.2008.07-002-r1-06-30	2
10.1162/coli.2008.07-004-r2-06-57	2
10.1162/coli.2008.07-017-r1-06-83	2
10.1162/coli.2008.07-028-r2-05-82	2
10.1162/coli.2008.07-051-r2-03-57	2
10.1162/coli.2008.07-055-r2-06-29	2
10.1162/coli.2008.34.1.1	2
10.1162/coli.2008.34.1.125	2
10.1162/coli.2008.34.1.129	2
10.1162/coli.2008.34.1.35	2
10.1162/coli.2008.34.1.81	2
10.1162/coli.2008.34.2.145	2
10.1162/coli.2008.34.2.161	2
10.1162/coli.2008.34.2.193	2
10.1162/coli.2008.34.2.225	2
10.1162/coli.2008.34.2.257	2
10.1162/coli.2008.34.2.289	2
10.1162/coli.2008.34.2.311	2
10.1162/coli.2008.34.3.319	2
10.1162/coli.2008.34.3.453	2
10.1162/coli.2008.34.3.465	2
10.1162/coli.2008.34.4.471	2
10.1162/coli.2009.35.1.111	2
10.1162/coli.2009.35.2.119	2
10.1162/coli.2009.35.2.311	2
10.1162/coli.2009.35.4.35400	2
10.1162/coli.2009.35.4.35401	2
10.1162/coli.2009.35.4.35402	2
10.1162/coli.2009.35.4.35403	2
10.1162/coli.2009.35.4.35404	2
10.1162/coli.2009.35.4.35405	2
10.1162/coli.2009.35.4.35406	2
10.1162/coli.2009.35.4.35407	2
10.1162/coli.2009.35.4.35408	2
10.1162/coli.2009.35.4.35409	2
10.1162/coli.2009.35.4.35411	2
10.1162/coli.2009.35.4.35412	2
10.1162/coli.2010.36.1.36100	2
10.1162/coli.2010.36.1.36101	2
10.1162/coli.2010.36.1.36102	2
10.1162/coli.2010.36.1.36103	2
10.1162/coli.2010.36.1.36104	2
10.1162/coli.2010.36.1.36105	2
10.1162/coli.2010.36.1.36107	2
10.1162/coli.2010.36.2.09054	2
10.1162/coli.2010.36.2.36200	2
10.1162/coli.2010.36.2.36201	2
10.1162/coli.35.3.469	2
10.1162/coli_a_00001	2
10.1162/coli_a_00002	2
10.1162/coli_a_00003	2
10.1162/coli_a_00004	2
10.1162/coli_a_00005	2
10.1162/coli_a_00006	2
10.1162/coli_a_00007	2
10.1162/coli_a_00008	2
10.1162/coli_a_00009	2
10.1162/coli_a_00010	2
10.1162/coli_a_00011	2
10.1162/coli_a_00013	2
10.1162/coli_a_00014	2
10.1162/coli_a_00015	2
10.1162/coli_a_00016	2
10.1162/coli_a_00017	2
10.1162/coli_a_00018	2
10.1162/coli_a_00032	2
10.1162/coli_a_00033	2
10.1162/coli_a_00034	2
10.1162/coli_a_00035	2
10.1162/coli_a_00036	2
10.1162/coli_a_00037	2
10.1162/coli_a_00038	2
10.1162/coli_a_00039	2
10.1162/coli_a_00040	2
10.1162/coli_a_00046	2
10.1162/coli_a_00049	2
10.1162/coli_a_00050	2
10.1162/coli_a_00051	2
10.1162/coli_a_00052	2
10.1162/coli_a_00057	2
10.1162/coli_a_00058	2
10.1162/coli_a_00060	2
10.1162/coli_a_00061	2
10.1162/coli_a_00063	2
10.1162/coli_a_00064	2
10.1162/coli_a_00072	2
10.1162/coli_a_00073	2
10.1162/coli_a_00074	2
10.1162/coli_a_00075	2
10.1162/coli_a_00076	2
10.1162/coli_a_00077	2
10.1162/coli_a_00078	2
10.1162/coli_a_00079	2
10.1162/coli_a_00080	2
10.1162/coli_a_00083	2
10.1162/coli_a_00084	2
10.1162/coli_a_00085	2
10.1162/coli_a_00086	2
10.1162/coli_a_00087	2
10.1162/coli_a_00088	2
10.1162/coli_a_00090	2
10.1162/coli_a_00091	2
10.1162/coli_a_00092	2
10.1162/coli_a_00093	2
10.1162/coli_a_00095	2
10.1162/coli_a_00096	2
10.1162/coli_a_00097	2
10.1162/coli_a_00098	2
10.1162/coli_a_00099	2
10.1162/coli_a_00107	2
10.1162/coli_a_00108	2
10.1162/coli_a_00109	2
10.1162/coli_a_00110	2
10.1162/coli_a_00111	2
10.1162/coli_a_00112	2
10.1162/coli_a_00113	2
10.1162/coli_a_00114	2
10.1162/coli_a_00115	2
10.1162/coli_a_00122	2
10.1162/coli_a_00123	2
10.1162/coli_a_00124	2
10.1162/coli_a_00125	2
10.1162/coli_a_00126	2
10.1162/coli_a_00127	2
10.1162/coli_a_00129	2
10.1162/coli_a_00131	2
10.1162/coli_a_00132	2
10.1162/coli_a_00133	2
10.1162/coli_a_00134	2
10.1162/coli_a_00135	2
10.1162/coli_a_00136	2
10.1162/coli_a_00137	2
10.1162/coli_a_00138	2
10.1162/coli_a_00139	2
10.1162/coli_a_00141	2
10.1162/coli_a_00142	2
10.1162/coli_a_00143	2
10.1162/coli_a_00144	2
10.1162/coli_a_00145	2
10.1162/coli_a_00146	2
10.1162/coli_a_00148	2
10.1162/coli_a_00149	2
10.1162/coli_a_00150	2
10.1162/coli_a_00151	2
10.1162/coli_a_00152	2
10.1162/coli_a_00153	2
10.1162/coli_a_00158	2
10.1162/coli_a_00159	2
10.1162/coli_a_00160	2
10.1162/coli_a_00162	2
10.1162/coli_a_00163	2
10.1162/coli_a_00164	2
10.1162/coli_a_00166	2
10.1162/coli_a_00167	2
10.1162/coli_a_00168	2
10.1162/coli_a_00169	2
10.1162/coli_a_00170	2
10.1162/coli_a_00171	2
10.1162/coli_a_00173	2
10.1162/coli_a_00174	2
10.1162/coli_a_00175	2
10.1162/coli_a_00176	2
10.1162/coli_a_00177	2
10.1162/coli_a_00178	2
10.1162/coli_a_00179	2
10.1162/coli_a_00182	2
10.1162/coli_a_00184	2
10.1162/coli_a_00185	2
10.1162/coli_a_00190	2
10.1162/coli_a_00191	2
10.1162/coli_a_00192	2
10.1162/coli_a_00193	2
10.1162/coli_a_00194	2
10.1162/coli_a_00195	2
10.1162/coli_a_00196	2
10.1162/coli_a_00197	2
10.1162/coli_a_00198	2
10.1162/coli_a_00199	2
10.1162/coli_a_00200	2
10.1162/coli_a_00201	2
10.1162/coli_a_00202	2
10.1162/coli_a_00203	2
10.1162/coli_a_00204	2
10.1162/coli_a_00206	2
10.1162/coli_a_00207	2
10.1162/coli_a_00209	2
10.1162/coli_a_00210	2
10.1162/coli_a_00215	2
10.1162/coli_a_00216	2
10.1162/coli_a_00217	2
10.1162/coli_a_00218	2
10.1162/coli_a_00219	2
10.1162/coli_a_00220	2
10.1162/coli_a_00221	2
10.1162/coli_a_00222	2
10.1162/coli_a_00225	2
10.1162/coli_a_00226	2
10.1162/coli_a_00227	2
10.1162/coli_a_00228	2
10.1162/coli_a_00229	2
10.1162/coli_a_00230	2
10.1162/coli_a_00232	2
10.1162/coli_a_00233	2
10.1162/coli_a_00235	2
10.1162/coli_a_00236	2
10.1162/coli_a_00237	2
10.1162/coli_a_00239	2
10.1162/coli_a_00240	2
10.1162/coli_a_00241	2
10.1162/coli_a_00242	2
10.1162/coli_a_00243	2
10.1162/coli_a_00244	2
10.1162/coli_a_00245	2
10.1162/coli_a_00246	2
10.1162/coli_a_00247	2
10.1162/coli_a_00248	2
10.1162/coli_a_00249	2
10.1162/coli_a_00250	2
10.1162/coli_a_00252	2
10.1162/coli_a_00253	2
10.1162/coli_a_00254	2
10.1162/coli_a_00255	2
10.1162/coli_a_00256	2
10.1162/coli_a_00257	2
10.1162/coli_a_00258	2
10.1162/coli_a_00260	2
10.1162/coli_a_00261	2
10.1162/coli_a_00262	2
10.1162/coli_a_00263	2
10.1162/coli_a_00264	2
10.1162/coli_a_00265	2
10.1162/coli_a_00266	2
10.1162/coli_a_00267	2
10.1162/coli_a_00268	2
10.1162/coli_a_00273	2
10.1162/coli_a_00274	2
10.1162/coli_a_00275	2
10.1162/coli_a_00276	2
10.1162/coli_a_00277	2
10.1162/coli_a_00278	2
10.1162/coli_a_00279	2
10.1162/coli_a_00280	2
10.1162/coli_a_00284	2
10.1162/coli_a_00285	2
10.1162/coli_a_00286	2
10.1162/coli_a_00287	2
10.1162/coli_a_00288	2
10.1162/coli_a_00290	2
10.1162/coli_a_00291	2
10.1162/coli_a_00292	2
10.1162/coli_a_00293	2
10.1162/coli_a_00294	2
10.1162/coli_a_00295	2
10.1162/coli_a_00296	2
10.1162/coli_a_00298	2
10.1162/coli_a_00299	2
10.1162/coli_a_00300	2
10.1162/coli_a_00301	2
10.1162/coli_a_00302	2
10.1162/coli_a_00304	2
10.1162/coli_a_00306	2
10.1162/coli_a_00307	2
10.1162/coli_a_00308	2
10.1162/coli_a_00309	2
10.1162/coli_a_00313	2
10.1162/coli_a_00314	2
10.1162/coli_a_00315	2
10.1162/coli_a_00316	2
10.1162/coli_a_00317	2
10.1162/coli_a_00318	2
10.1162/coli_a_00321	2
10.1162/coli_a_00322	2
10.1162/coli_a_00323	2
10.1162/coli_a_00324	2
10.1162/coli_a_00325	2
10.1162/coli_a_00326	2
10.1162/coli_a_00327	2
10.1162/coli_a_00328	2
10.1162/coli_a_00330	2
10.1162/coli_a_00331	2
10.1162/coli_a_00333	2
10.1162/coli_a_00334	2
10.1162/coli_a_00335	2
10.1162/coli_a_00336	2
10.1162/coli_a_00337	2
10.1162/coli_a_00338	2
10.1162/coli_a_00339	2
10.1162/coli_a_00341	2
10.1162/coli_a_00342	2
10.1162/coli_a_00343	2
10.1162/coli_a_00344	2
10.1162/coli_a_00345	2
10.1162/coli.b09-001	2
10.1162/coli_c_00029	2
10.1162/coli_c_00030	2
10.1162/coli_c_00031	2
10.1162/coli_e_00320	2
10.1162/coli_r_00022	2
10.1162/coli_r_00041	2
10.1162/coli_r_00048	2
10.1162/coli_r_00054	2
10.1162/coli_r_00055	2
10.1162/coli_r_00067	2
10.1162/coli_r_00081	2
10.1162/coli_r_00089	2
10.1162/coli_r_00094	2
10.1162/coli_r_00103	2
10.1162/coli_r_00116	2
10.1162/coli_r_00118	2
10.1162/coli_r_00119	2
10.1162/coli_r_00154	2
10.1162/coli_r_00155	2
10.1162/coli_r_00165	2
10.1162/coli_r_00187	2
10.1162/coli_r_00188	2
10.1162/coli_r_00212	2
10.1162/coli_r_00214	2
10.1162/coli_r_00224	2
10.1162/coli_r_00270	2
10.1162/coli_r_00271	2
10.1162/coli_r_00281	2
10.1162/coli_r_00303	2
10.1162/coli_r_00310	2
10.1162/coli_r_00311	2
10.1162/coli_r_00332	2
10.1300/j517v08n01_02	2
10.1300/j517v08n01_03	2
10.1300/j517v08n01_06	2
10.3366/e1753854807000074	1
10.3366/e1753854807000086	1
10.3366/e1753854807000116	1
10.3366/e1753854808000074	1
10.3366/e1753854808000116	1
10.3366/e1753854808000190	1
10.3366/e1753854808000207	1
10.3366/e1753854808000219	1
10.3366/e1753854808000220	1
10.3366/e1753854808000232	1
10.3366/e1753854809000287	1
10.3366/e1753854809000305	1
10.3366/e1753854809000317	1
10.3366/e1753854809000329	1
10.3366/e1753854809000330	1
10.3366/e1753854809000342	1
10.3366/e1753854809000354	1
10.3366/e1753854809000366	1
10.3366/e1753854809000378	1
10.3366/e175385480900038x	1
10.3366/e1753854809000391	1
10.3366/e1753854809000408	1
10.3366/e175385480900041x	1
10.3366/e1753854809000421	1
10.3366/e1753854809000433	1
10.3366/ijhac.2009.0007	1
10.3366/ijhac.2009.0008	1
10.3366/ijhac.2009.0009	1
10.3366/ijhac.2009.0010	1
10.3366/ijhac.2009.0013	1
10.3366/ijhac.2009.0016	1
10.3366/ijhac.2011.0005	1
10.3366/ijhac.2011.0006	1
10.3366/ijhac.2011.0009	1
10.3366/ijhac.2011.0012	1
10.3366/ijhac.2011.0018	1
10.3366/ijhac.2011.0020	1
10.3366/ijhac.2011.0022	1
10.3366/ijhac.2011.0027	1
10.3366/ijhac.2011.0028	1
10.3366/ijhac.2012.0036	1
10.3366/ijhac.2012.0042	1
10.3366/ijhac.2012.0044	1
10.3366/ijhac.2012.0046	1
10.3366/ijhac.2012.0048	1
10.3366/ijhac.2012.0050	1
10.3366/ijhac.2013.0057	1
10.3366/ijhac.2013.0058	1
10.3366/ijhac.2013.0067	1
10.3366/ijhac.2013.0071	1
10.3366/ijhac.2013.0073	1
10.3366/ijhac.2013.0078	1
10.3366/ijhac.2013.0079	1
10.3366/ijhac.2013.0080	1
10.3366/ijhac.2013.0082	1
10.3366/ijhac.2013.0083	1
10.3366/ijhac.2013.0084	1
10.3366/ijhac.2013.0085	1
10.3366/ijhac.2013.0086	1
10.3366/ijhac.2013.0087	1
10.3366/ijhac.2013.0088	1
10.3366/ijhac.2013.0089	1
10.3366/ijhac.2013.0090	1
10.3366/ijhac.2014.0098	1
10.3366/ijhac.2014.0102	1
10.3366/ijhac.2014.0104	1
10.3366/ijhac.2014.0105	1
10.3366/ijhac.2014.0106	1
10.3366/ijhac.2014.0109	1
10.3366/ijhac.2014.0116	1
10.3366/ijhac.2014.0118	1
10.3366/ijhac.2014.0119	1
10.3366/ijhac.2014.0122	1
10.3366/ijhac.2014.0130	1
10.3366/ijhac.2015.0135	1
10.3366/ijhac.2015.0136	1
10.3366/ijhac.2015.0138	1
10.3366/ijhac.2015.0139	1
10.3366/ijhac.2015.0141	1
10.3366/ijhac.2016.0156	1
10.3366/ijhac.2016.0160	1
10.3366/ijhac.2016.0161	1
10.3366/ijhac.2016.0162	1
10.3366/ijhac.2016.0163	1
10.3366/ijhac.2016.0164	1
10.3366/ijhac.2016.0165	1
10.3366/ijhac.2016.0169	1
10.3366/ijhac.2016.0170	1
10.3366/ijhac.2017.0184	1
10.3366/ijhac.2017.0187	1
10.3366/ijhac.2017.0190	1
10.3366/ijhac.2018.0220	1
