id	label	x	y	cluster	weight<Links>	weight<Total link strength>	weight	score<perc dh pubs>	score<perc dh level 1>	score<perc dh level 2>
369084	36	1.1489	0.1047	4	537	4.5445	50755	0.0000197024923652842	0.0000197024923652842	0
23886	37	-0.5389	-0.3168	1	2515	10.7285	50674	0	0	0
397396	38	1.066	-0.2301	2	2111	17.8095	50318	0	0	0
315614	39	-0.7222	-0.3953	1	2673	19.7081	49517	0	0	0
345442	40	0.0191	0.3229	4	3953	15.0755	48596	0	0	0
366910	41	-0.1658	0.958	3	2029	18.1734	48452	0	0	0
375178	42	-0.5478	-0.1198	1	2778	9.6838	48416	0	0	0
350630	43	0.145	0.559	4	2997	14.459	48336	0	0	0
174103	44	0.1495	0.6397	4	2679	9.8028	47982	0	0	0
360398	45	-0.4271	0.3989	3	3055	14.5531	47357	0	0	0
69464	46	0.5438	0.3652	4	3103	17.9081	47333	0	0	0
154509	47	-0.5554	-0.3411	1	2586	13.5102	47068	0	0	0
363170	48	0.6513	0.2387	4	2085	7.9061	46701	0	0	0
277541	49	-0.1156	-0.4729	1	3572	25.3024	46234	0	0	0
305086	50	-0.1458	0.9583	3	1713	11.2366	46137	0	0	0
232760	51	0.5005	0.5903	4	1436	5.4723	45958	0	0	0
365023	52	-0.07	0.1817	4	2734	9.6731	45381	0	0	0
300139	53	-0.3177	-0.156	5	2828	20.3086	45358	0	0	0
418031	54	0.5074	0.6167	4	1612	7.3342	45278	0	0	0
392718	55	0.0369	0.7443	3	2639	12.0283	44609	0	0	0
172499	56	-0.6904	-0.2706	1	2343	7.5072	44604	0	0	0
342901	57	0.8325	0.2376	4	1433	10.2749	44332	0	0	0
418006	58	0.2036	0.5409	4	2127	6.0963	44089	0	0	0
222586	59	-0.7142	-0.4685	1	2779	19.1864	43995	0	0	0
422539	60	-0.6586	-0.3436	1	2563	12.2462	43922	0	0	0
57985	61	1.4304	-0.3276	6	1035	12.838	43920	0	0	0
427647	62	-0.7016	-0.4657	1	2716	21.0695	43394	0	0	0
217502	63	0.8006	-0.1168	2	1995	11.3527	43155	0	0	0
327044	64	-0.5347	-0.3613	1	2789	11.1767	42342	0	0	0
183037	65	-0.6264	-0.3111	1	2740	9.4448	41724	0.0000239670213785831	0.0000239670213785831	0
366610	66	1.2284	-0.2481	6	1112	10.3547	41667	0	0	0
205245	67	0.6806	0.3572	4	1565	6.2966	41649	0	0	0
133342	68	-0.6691	-0.2269	1	2783	11.8193	41496	0	0	0
358099	69	0.1434	0.5474	4	3519	14.8357	41330	0	0	0
408046	70	-0.5513	-0.374	1	2855	15.1127	40807	0	0	0
190469	71	0.214	0.1746	5	2227	10.7122	40807	0	0	0
424843	72	0.1822	0.1476	4	3036	11.4976	40776	0.0000245242299391799	0.0000245242299391799	0
383180	73	0.208	0.2206	5	2710	10.9033	40581	0	0	0
321666	74	-0.1214	-0.4339	5	2498	10.2372	40420	0	0	0
416215	75	1.0351	-0.0439	4	1121	5.2136	40322	0	0	0
321832	76	-0.257	-0.0896	5	2539	8.9525	39397	0	0	0
164651	77	-0.442	0.419	3	2930	10.3953	39348	0	0	0
418995	78	-0.5708	-0.1279	1	3317	15.2286	39010	0	0	0
326513	79	-0.1065	-0.4154	5	2496	11.1123	38848	0	0	0
368183	80	-0.7061	-0.4885	1	2583	20.3011	38387	0	0	0
250743	81	-0.6235	-0.5047	1	2438	11.7582	37961	0	0	0
110219	82	-0.4954	0.1566	1	2765	7.8226	37541	0	0	0
356513	83	-0.488	0.1995	1	2948	7.5987	37486	0	0	0
240060	84	0.9688	-0.1212	2	1101	6.3127	37320	0	0	0
403370	85	-0.2995	0.1106	5	2788	7.8417	37200	0	0	0
422275	86	-0.1095	0.0499	4	4108	17.6515	37078	0	0	0
422021	87	-0.2263	0.861	3	2452	16.6233	37062	0	0	0
345885	88	-0.6856	-0.441	1	2379	11.6478	37023	0	0	0
390859	89	-0.0047	0.7829	3	2796	13.1164	36900	0	0	0
430747	90	0.5836	0.4846	4	1610	5.0796	36750	0	0	0
337159	91	-0.6835	-0.2295	1	2462	11.3728	36642	0	0	0
397172	92	0.5745	-0.0346	5	1713	7.1261	36601	0	0	0
67505	93	0.8865	0.0129	4	1300	5.0876	36568	0	0	0
387129	94	-0.1355	-0.2719	5	2751	8.9178	36054	0	0	0
235981	95	-0.5645	-0.4835	1	2833	15.3701	35747	0	0	0
37879	96	0.144	0.7386	4	2456	8.0522	35726	0	0	0
399531	97	1.5255	-0.3467	6	975	11.9938	35715	0	0	0
366256	98	-0.5756	0.0167	1	2809	8.7411	35660	0	0	0
376749	99	-0.7225	-0.4108	1	2769	16.0297	35602	0	0	0
399837	100	0.9278	-0.1191	2	1055	4.3125	35423	0	0	0
201820	101	0.2686	0.6448	4	2381	8.5173	35055	0	0	0
297064	102	-0.117	0.622	3	2594	13.3533	34607	0	0	0
421029	103	-0.0586	0.9302	3	1944	11.7413	34591	0	0	0
414323	104	0.4039	0.5342	4	2213	6.289	34588	0	0	0
236999	105	-0.6389	-0.2862	1	2686	9.5251	34551	0	0	0
390999	106	-0.4728	0.4285	3	2446	7.073	34419	0	0	0
397155	107	1.0899	0.0714	4	699	3.4513	34399	0	0	0
421190	108	0.3416	0.6475	4	2339	7.0305	34261	0	0	0
419965	109	-0.1618	0.1822	7	2422	8.0895	34186	0	0	0
203485	110	-0.8305	-0.4905	1	2585	15.9291	34028	0	0	0
402662	111	0.8927	0.0583	2	1145	5.4564	34005	0	0	0
231695	112	-0.402	0.3105	3	2484	8.6599	33577	0	0	0
159019	113	-0.5357	-0.3464	1	2577	6.3785	33561	0	0	0
372083	114	-0.5393	0.3105	3	2442	6.9943	33485	0	0	0
410370	115	-0.4328	-0.2629	5	2251	6.1378	33081	0	0	0
39990	116	0.8835	-0.0566	4	1119	5.8321	33073	0	0	0
108906	117	1.3495	-0.2078	6	612	4.8881	32927	0	0	0
240984	118	-0.1478	0.9474	3	1931	9.1408	32791	0	0	0
37908	119	0.5511	0.1869	4	2324	8.9181	32776	0	0	0
170750	120	-0.6029	-0.4207	1	2153	7.1308	32471	0	0	0
367340	121	-0.4432	-0.4162	1	2642	15.9858	32456	0	0	0
382039	122	1.3278	-0.1943	6	1293	10.4084	32279	0	0	0
37644	123	1.1891	0.1253	4	421	3.1986	32142	0	0	0
418891	124	-0.0113	0.0082	5	2082	8.2376	31825	0	0	0
164509	125	-0.6316	-0.5285	1	2527	11.8478	31618	0	0	0
199042	126	1.0389	-0.0167	4	965	5.1684	31370	0	0	0
192051	127	0.4719	0.616	4	1460	4.7537	31363	0	0	0
238029	128	1.1279	0.1291	4	530	3.0791	31224	0	0	0
343624	129	-0.3469	0.3131	7	2510	7.369	30957	0	0	0
417987	130	-0.1156	0.8348	3	2129	7.7678	30880	0	0	0
164587	131	0.3509	0.6773	4	1629	4.9192	30801	0	0	0
378318	132	0.75	0.1963	4	1948	6.6273	30594	0	0	0
317912	133	-0.2201	0.8932	3	1994	8.5561	30337	0	0	0
429541	134	0.0109	-0.2711	5	2256	8.4582	30273	0	0	0
370148	135	-0.6353	-0.1109	1	2069	7.9604	30265	0	0	0
51573	136	0.8321	0.1151	4	947	4.3027	30171	0	0	0
351006	137	0.0569	-0.528	2	2594	12.3436	30011	0	0	0
429685	138	-0.3837	-0.5239	1	2658	12.4134	29929	0	0	0
209406	139	0.8502	-0.1712	2	1577	10.1467	29851	0	0	0
210650	140	0.172	0.4871	4	2224	4.644	29800	0	0	0
395676	141	0.9034	0.1106	4	1323	4.5017	29762	0	0	0
259652	142	0.548	-0.2261	2	1611	5.8389	29686	0	0	0
155218	143	0.6537	0.469	4	1335	5.0228	29554	0	0	0
373615	144	0.2181	-0.5163	2	2105	10.151	29475	0	0	0
100820	145	0.8207	0.0282	4	1104	5.1031	29225	0	0	0
389578	146	-0.3427	-0.3117	5	1524	3.8635	29167	0.0000342853224534577	0.0000342853224534577	0
185358	147	-0.2136	-0.4866	1	2673	9.5193	29162	0	0	0
348817	148	0.1762	0.7611	4	2098	6.9209	29089	0	0	0
404311	149	0.4375	0.2499	4	1912	4.553	28944	0	0	0
331467	150	-0.7303	-0.3938	1	2267	9.423	28910	0	0	0
357559	151	-0.3629	0.5777	3	2324	7.5301	28703	0	0	0
406237	152	-0.7854	-0.4177	1	2192	10.418	28645	0	0	0
365654	153	-0.7251	-0.3766	1	2235	7.3309	28612	0	0	0
424104	154	0.2585	0.4942	4	2955	8.4674	28473	0	0	0
407342	155	0.0231	-0.3727	2	1968	4.4056	28441	0	0	0
169561	156	0.6806	0.477	4	1323	4.1894	28402	0	0	0
144209	157	-0.5124	-0.2413	1	2615	5.697	28344	0	0	0
386333	158	0.133	0.7763	4	2642	9.6705	28142	0	0	0
204960	159	-0.4649	0.438	3	2497	9.0813	28126	0	0	0
428312	160	-0.6632	-0.2223	1	2197	6.1781	28034	0	0	0
425545	161	-0.6958	-0.3067	1	2318	7.0815	27805	0	0	0
329828	162	0.0955	0.7726	3	2197	5.6853	27802	0	0	0
334187	163	-0.1344	-0.2321	5	2585	6.2741	27778	0	0	0
335590	164	0.1208	0.3588	4	2388	6.1365	27562	0	0	0
400254	165	0.4489	0.2763	4	2755	7.7975	27558	0	0	0
36276	166	0.6028	0.4917	4	1243	3.8789	27469	0	0	0
264982	167	0.9027	-0.0451	2	1063	3.9421	27403	0	0	0
374062	168	-0.3022	-0.1309	5	1633	6.1125	27397	0	0	0
420737	169	-0.7859	-0.3704	1	2086	7.2784	27158	0	0	0
254938	170	0.822	-0.2668	2	1444	8.8167	27070	0	0	0
429180	171	0.6989	-0.2682	2	1573	6.3111	27037	0	0	0
395326	172	-0.6375	-0.3683	1	1926	6.0059	27021	0	0	0
254022	173	0.0248	0.8348	3	1767	5.1881	26912	0	0	0
340376	174	-0.7203	-0.1243	1	2248	4.963	26852	0	0	0
428387	175	-0.1954	0.9646	3	1782	10.4181	26784	0	0	0
150882	176	-0.64	0.0165	1	2736	10.1697	26765	0	0	0
405425	177	-0.0436	0.9266	3	1373	5.1798	26745	0	0	0
364730	178	-0.5979	-0.1394	1	2191	4.5428	26701	0	0	0
108738	179	0.8263	0.2213	4	998	4.682	26560	0	0	0
41058	180	0.5061	0.4493	4	1935	5.8743	26441	0	0	0
78119	181	0.039	-0.2612	2	2430	6.2192	26373	0	0	0
88994	182	-0.7401	-0.2573	1	2221	7.3776	26353	0	0	0
36582	183	0.9949	0.2472	4	535	2.8489	26306	0	0	0
415863	184	0.0033	0.8784	3	2053	9.2798	26256	0	0	0
394626	185	0.7546	0.3187	4	1265	4.2334	26126	0	0	0
80906	186	0.633	-0.5513	2	2104	12.7326	26011	0	0	0
408179	187	-0.6616	-0.3447	1	2065	4.9104	25855	0	0	0
245056	188	-0.4428	-0.1191	1	2787	5.7843	25845	0	0	0
257101	189	-0.669	-0.1505	1	2248	4.9405	25786	0	0	0
414587	190	-0.124	-0.5532	2	2575	12.15	25717	0	0	0
427530	191	0.5601	-0.6512	2	1812	14.1811	25715	0	0	0
397066	192	-0.3808	-0.471	1	2520	9.8984	25634	0	0	0
95014	193	0.5008	0.2113	4	2368	5.237	25616	0	0	0
386130	194	-0.2779	0.5107	3	2570	8.5537	25589	0	0	0
400492	195	0.3385	0.7275	4	1453	4.6681	25557	0	0	0
424039	196	0.642	0.3538	4	1880	4.2979	25554	0	0	0
431673	197	-0.4225	-0.3279	5	1575	3.4816	25541	0	0	0
44882	198	0.6433	-0.0195	5	1458	4.4474	25457	0	0	0
258304	199	-0.1818	0.951	3	1710	8.7806	25367	0	0	0
219838	200	0.2175	-0.4596	2	2908	10.9033	25360	0	0	0
176850	201	-0.4501	-0.5538	1	2242	8.088	25342	0	0	0
38234	202	-0.126	-0.2774	8	2516	6.5609	25317	0	0	0
424923	203	-0.122	0.955	3	1620	5.384	25123	0	0	0
397300	204	-0.1305	0.4521	3	2214	5.3766	25029	0	0	0
65774	205	0.5219	0.1936	4	2554	6.9629	24954	0	0	0
213953	206	0.3173	0.4666	4	2465	6.55	24948	0	0	0
354850	207	0.802	-0.3211	2	1570	7.33	24944	0	0	0
425516	208	0.6642	-0.1471	2	1347	4.8309	24933	0	0	0
362303	209	-0.2377	0.6947	3	2045	5.3832	24708	0	0	0
360564	210	0.55	0.395	4	1711	4.5957	24641	0	0	0
398742	211	0.7073	0.427	4	1097	3.5998	24514	0	0	0
369157	212	0.6228	0.337	4	1256	3.2236	24511	0	0	0
330715	213	-0.5724	-0.2497	1	2364	5.2632	24394	0	0	0
38862	214	0.9757	-0.0447	4	1324	4.7694	24357	0	0	0
393620	215	0.3327	0.3349	4	2951	9.6243	24221	0	0	0
344299	216	-0.3591	0.6396	3	2578	9.1461	24182	0	0	0
268391	217	0.1179	0.6048	3	2166	6.7862	24097	0	0	0
360884	218	-0.7053	-0.2159	1	2343	5.8148	24017	0	0	0
379962	219	-0.3459	-0.4168	1	2113	5.1878	23903	0	0	0
189087	220	-0.5818	-0.2605	1	2435	6.6637	23828	0	0	0
44780	221	1.0152	-0.4611	2	1166	7.2717	23821	0	0	0
384842	222	-0.0609	-0.4265	5	2083	6.0574	23625	0	0	0
383464	223	-0.3409	-0.3739	5	1929	5.066	23612	0	0	0
420044	224	0.5322	0.5734	4	1295	3.8052	23600	0	0	0
396392	225	0.642	-0.5217	2	2166	11.1486	23563	0	0	0
427655	226	0.6109	0.1713	4	1960	4.9886	23438	0	0	0
190413	227	-0.7182	-0.2802	1	1983	5.1203	23433	0	0	0
160845	228	-0.6019	-0.3048	1	1884	3.7491	23380	0	0	0
307644	229	-0.28	-0.2568	5	1743	4.7952	23326	0	0	0
253725	230	0.6747	-0.0152	2	873	3.1813	23266	0	0	0
368148	231	-0.7202	-0.3569	1	2020	6.0911	23213	0	0	0
353453	232	-0.5059	-0.1188	1	2196	3.74	23168	0	0	0
430718	233	-0.4937	-0.3836	1	2237	5.6063	23165	0	0	0
368840	234	0.345	0.1099	5	1731	5.3622	23079	0	0	0
334992	235	-0.7245	-0.0841	1	1719	3.297	23067	0	0	0
330107	236	-0.5649	-0.3077	1	2476	5.4399	23040	0	0	0
34164	237	0.4011	0.3984	4	1699	3.5776	22999	0	0	0
405183	238	-0.7041	-0.2706	1	2317	5.7798	22952	0	0	0
356271	239	0.7555	0.153	4	1474	4.3012	22780	0	0	0
36588	240	1.0246	-0.0582	4	782	2.612	22779	0	0	0
164029	241	-0.6255	-0.3916	1	2941	10.1035	22772	0	0	0
158618	242	-0.4566	-0.2138	5	2272	5.8961	22760	0	0	0
416326	243	0.2404	0.7086	3	1667	4.2734	22755	0	0	0
415668	244	0.4831	0.4943	4	1673	4.1024	22729	0	0	0
586932	245	0.6657	0.4361	4	1385	3.623	22729	0	0	0
204565	246	0.6052	0.3386	4	1679	5.2739	22676	0	0	0
325746	247	-0.7158	-0.4711	1	2108	8.7167	22660	0	0	0
375694	248	-0.624	-0.1741	1	2072	4.6177	22657	0	0	0
253291	249	-0.5397	0.1057	1	2470	5.7083	22532	0	0	0
351339	250	0.7699	0.2957	4	972	2.7466	22401	0	0	0
143591	251	-0.7592	-0.4854	1	2204	11.1456	22374	0	0	0
189216	252	0.9008	0.2524	4	711	2.5708	22342	0	0	0
421795	253	-0.5978	-0.4479	1	2297	7.618	22338	0	0	0
389650	254	-0.5965	-0.5242	1	2170	7.4166	22182	0	0	0
431666	255	0.7842	0.1169	4	1308	3.3499	22127	0	0	0
389129	256	-0.6152	-0.3663	1	2092	4.7576	22083	0	0	0
328948	257	0.9899	-0.2199	2	864	3.8039	22005	0	0	0
214966	258	0.7741	-0.3116	2	1660	6.6359	21978	0	0	0
46566	259	1.1488	0.1709	4	494	2.4122	21861	0	0	0
399165	260	-0.0243	0.5415	3	2416	7.4579	21825	0	0	0
414193	261	-0.2961	-0.3515	5	1694	4.4378	21819	0	0	0
237005	262	0.6663	-0.0917	2	1592	4.6961	21795	0	0	0
256625	263	1.1821	0.0445	4	480	2.8253	21594	0	0	0
332382	264	0.6781	0.3979	4	1359	3.4243	21515	0	0	0
338212	265	-0.6681	-0.4579	1	2282	6.7204	21511	0	0	0
425640	266	0.2899	-0.4703	2	1837	5.9025	21499	0	0	0
393679	267	0.7665	0.4058	4	952	2.6712	21484	0	0	0
417869	268	-0.4023	-0.1701	1	2502	5.2307	21456	0	0	0
392974	269	-0.7492	-0.3563	1	1752	4.3408	21332	0	0	0
428196	270	-0.6044	-0.3571	1	1909	5.0662	21327	0	0	0
369099	271	0.8076	-0.163	2	1130	5.0478	21265	0	0	0
269177	272	-0.0428	0.69	3	2437	6.877	21239	0	0	0
414818	273	-0.0662	-0.383	5	2380	6.371	21228	0	0	0
257607	274	-0.7444	-0.3045	1	1968	5.2349	21101	0	0	0
408720	275	-0.0696	-0.2216	1	3335	7.6016	21085	0	0	0
374328	276	0.3101	0.0026	4	2261	5.1322	20952	0	0	0
425378	277	-0.0762	-0.3307	8	1897	4.48	20926	0	0	0
60772	278	0.5116	0.3445	4	2415	6.9128	20839	0	0	0
339545	279	-0.0582	0.8755	3	1901	6.8617	20834	0	0	0
153413	280	-0.5684	-0.3571	1	2238	6.7498	20781	0	0	0
379378	281	-0.7478	-0.3436	1	1993	4.8364	20777	0	0	0
311400	282	-0.3223	-0.2466	1	1724	3.0348	20745	0	0	0
378511	283	-0.5942	-0.3964	1	2432	8.5624	20714	0	0	0
374845	284	-0.7851	-0.2308	1	1626	4.3431	20705	0	0	0
408073	285	-0.2072	0.9122	3	1968	9.0035	20617	0	0	0
429565	286	0.4266	0.2611	4	2089	5.1554	20594	0	0	0
296289	287	0.7177	-0.0972	4	1522	6.6078	20540	0	0	0
374298	288	-0.695	-0.2238	1	1505	3.522	20443	0	0	0
403946	289	-0.1172	0.8486	3	1964	6.0416	20379	0	0	0
327999	290	0.4884	0.6068	4	986	3.1949	20365	0	0	0
70875	291	-0.6612	-0.3789	1	1959	4.0487	20341	0	0	0
382695	292	-0.4508	0.0502	1	2471	5.9874	20326	0	0	0
422974	293	0.1925	0.6783	3	2370	5.8548	20324	0	0	0
404245	294	-0.3606	0.6042	3	2065	5.5426	20291	0	0	0
384854	295	0.4079	0.5899	4	2011	8.6059	20262	0	0	0
352976	296	-0.3065	-0.3882	5	2323	7.6513	20224	0	0	0
407243	297	-0.7379	-0.4495	1	1694	4.5279	20156	0	0	0
380670	298	-0.637	-0.1445	1	1739	4.9671	20150	0	0	0
52799	299	0.5537	0.5858	4	1101	3.1118	20138	0	0	0
324251	300	0.8008	-0.6365	2	1853	15.3025	20123	0	0	0
247237	301	0.4905	0.5503	4	1270	3.2771	20123	0	0	0
262400	302	-0.7115	-0.4801	1	2126	6.4871	20091	0	0	0
59025	303	0.4005	-0.3458	2	1701	6.887	20080	0	0	0
65970	304	0.4871	0.2541	4	1724	4.1678	20005	0	0	0
308531	305	-0.5652	-0.2511	1	2153	4.1351	20000	0	0	0
283124	306	0.729	-0.2604	2	1306	4.9093	20000	0	0	0
334784	307	-0.6765	-0.1218	1	2017	5.7551	19990	0	0	0
159995	308	-0.8111	-0.4062	1	1618	4.168	19965	0	0	0
400563	309	0.6805	0.3433	4	1340	3.7391	19947	0	0	0
144870	310	-0.6783	-0.4843	1	1902	4.9534	19937	0	0	0
329454	311	0.7597	-0.0009	4	1671	4.3235	19924	0	0	0
142349	312	0.9839	-0.0675	2	747	2.8883	19826	0	0	0
348139	313	1.0995	-0.3169	6	1377	6.2464	19820	0	0	0
323917	314	0.3127	0.0491	5	1344	3.573	19774	0	0	0
369838	315	-0.7253	-0.3135	1	2080	4.5906	19661	0	0	0
283116	316	-0.0457	0.8317	3	1784	4.0341	19654	0	0	0
369833	317	0.5208	-0.1492	5	1515	4.1917	19630	0	0	0
396610	318	0.6807	-0.094	2	2104	5.3134	19624	0	0	0
307965	319	0.2455	0.616	3	2445	6.9946	19602	0	0	0
79457	320	-0.3524	0.8227	3	1654	4.605	19601	0	0	0
372353	321	-0.8142	-0.4304	1	1578	4.0496	19562	0	0	0
431532	322	0.0441	-0.2185	5	1878	4.14	19529	0	0	0
397802	323	0.3997	0.184	4	2031	5.0481	19511	0	0	0
353397	324	-0.5956	-0.2885	1	2314	5.7878	19503	0	0	0
406461	325	0.0351	0.6725	3	2060	4.7795	19491	0	0	0
23179	326	0.5924	0.4968	4	1190	3.2905	19452	0	0	0
203755	327	0.3355	0.5426	4	1967	4.21	19452	0	0	0
273049	328	-0.6501	-0.4028	1	2102	6.7197	19433	0	0	0
420942	329	0.0675	0.4674	4	2008	3.8635	19431	0	0	0
368903	330	-0.7108	-0.3757	1	1895	5.4278	19404	0	0	0
346893	331	0.2387	0.6904	4	1627	3.3225	19387	0	0	0
393090	332	-0.7463	-0.3922	1	2169	6.3237	19384	0	0	0
422766	333	0.1669	0.7803	3	1732	3.9999	19360	0	0	0
386107	334	-0.8079	-0.3894	1	1889	5.5253	19329	0	0	0
404994	335	0.3068	0.6947	4	1433	3.6901	19283	0	0	0
34685	336	1.2123	0.0199	4	456	2.6267	19238	0	0	0
195551	337	-0.6491	-0.1363	1	1760	3.293	19231	0	0	0
310914	338	0.0063	0.7357	3	2621	5.1926	19191	0	0	0
367740	339	-0.6804	-0.211	1	2191	5.6935	19171	0	0	0
84704	340	-0.7546	-0.2157	1	1655	3.3311	19101	0	0	0
300487	341	-0.6794	-0.3808	1	1940	4.5728	19098	0	0	0
422519	342	-0.0001	0.8831	3	919	2.4034	19076	0	0	0
400570	343	-0.1775	0.8865	3	1862	5.186	19059	0	0	0
360333	344	-0.3815	0.6707	3	1808	4.2637	19034	0	0	0
310335	345	-0.5769	-0.3099	1	2124	4.8399	19028	0	0	0
377489	346	-0.6931	-0.2606	1	2004	4.1284	19007	0	0	0
422833	347	-0.2811	0.8656	3	1795	5.5726	18989	0	0	0
340694	348	0.6743	-0.037	2	1483	4.956	18939	0	0	0
86211	349	-0.8108	-0.3157	1	1932	5.2869	18915	0	0	0
338854	350	-0.2987	0.855	3	1722	5.6881	18840	0	0	0
377042	351	-0.4706	0.0016	1	2010	4.1749	18784	0	0	0
410924	352	0.4051	-0.1085	5	1456	4.4276	18753	0	0	0
341139	353	-0.2864	0.7939	3	1726	5.4396	18722	0	0	0
360266	354	-0.4394	0.4347	3	2266	5.5317	18689	0	0	0
347479	355	-0.6226	-0.0578	1	2052	4.6688	18687	0	0	0
406630	356	0.1812	-0.1279	5	1036	3.6327	18679	0	0	0
413455	357	-0.1524	0.7051	3	2697	6.1481	18678	0	0	0
368938	358	-0.4536	0.3961	3	2121	3.9255	18636	0	0	0
316030	359	-0.828	-0.3927	1	1692	3.9425	18545	0	0	0
337709	360	-0.7045	-0.2415	1	1951	4.9941	18544	0	0	0
409806	361	0.375	0.4065	4	1526	2.8037	18526	0	0	0
403732	362	-0.802	-0.3407	1	1699	4.4913	18525	0	0	0
87102	363	-0.7392	-0.3253	1	1651	3.1285	18495	0	0	0
348349	364	-0.4924	-0.3293	1	1754	3.4726	18461	0	0	0
330787	365	-0.6361	-0.2558	1	2151	4.438	18452	0	0	0
49351	366	0.9055	-0.4008	2	1205	5.1153	18383	0	0	0
413786	367	1.1023	0.1971	4	452	2.3227	18318	0	0	0
417475	368	-0.5686	-0.4172	1	1901	3.4031	18313	0	0	0
345892	369	-0.6667	-0.3071	1	1983	3.7479	18241	0	0	0
409258	370	0.4041	0.5698	4	1361	3.2901	18226	0	0	0
379309	371	0.509	0.5042	4	1428	3.4624	18060	0	0	0
428985	372	-0.6428	-0.4577	1	2255	5.6843	18020	0	0	0
214593	373	-0.4377	0.5903	3	1667	3.7148	17982	0	0	0
409870	374	0.0003	-0.5241	2	3077	9.6508	17959	0	0	0
168283	375	-0.7398	-0.4022	1	1765	3.7952	17935	0	0	0
75845	376	0.993	0.1481	4	753	2.4635	17899	0	0	0
420095	377	1.0662	-0.3054	2	1050	4.5259	17854	0	0	0
392275	378	-0.7819	-0.381	1	1613	3.8566	17844	0	0	0
281155	379	0.8549	-0.0461	4	1151	3.294	17827	0	0	0
401826	380	-0.6492	0.0344	1	2208	4.5383	17825	0	0	0
58159	381	0.6382	0.0957	4	1253	3.1886	17804	0	0	0
392235	382	0.7974	0.2424	4	1024	3.339	17802	0	0	0
663403	383	0.3356	-0.5107	2	1722	6.6319	17766	0	0	0
423786	384	0.3605	0.6644	4	1362	3.4973	17749	0	0	0
89776	385	-0.62	-0.0698	1	1981	3.9303	17662	0	0	0
322049	386	-0.8201	-0.2036	1	1295	3.2184	17652	0	0	0
162965	387	0.8935	-0.0816	4	1401	4.4027	17489	0	0	0
397504	388	-0.2597	0.8573	3	1801	5.3413	17454	0	0	0
417120	389	0.2553	0.6587	3	1719	3.6489	17397	0	0	0
408596	390	0.5595	0.4111	4	1421	3.1078	17382	0	0	0
422451	391	-0.5043	-0.1643	1	1967	4.3344	17325	0	0	0
346325	392	0.7547	0.2519	4	929	3.2947	17263	0	0	0
315572	393	0.8518	-0.0479	2	1220	3.601	17242	0	0	0
293191	394	-0.4373	0.2142	7	1533	3.2753	17216	0	0	0
158709	395	-0.6335	0.0032	1	1963	4.4853	17210	0	0	0
314056	396	0.1241	-0.1548	5	957	2.8824	17181	0	0	0
416404	397	0.2633	-0.0265	5	1495	4.0794	17151	0	0	0
406439	398	-0.5083	-0.4482	1	2684	6.9734	17148	0	0	0
142784	399	-0.5199	-0.365	1	1881	3.7756	17078	0	0	0
372989	400	0.7003	0.1364	4	1702	3.7135	17056	0	0	0
305940	401	-0.6054	-0.1689	1	2178	3.7343	17043	0	0	0
173867	402	-0.5095	0.0909	1	1779	3.8732	17029	0	0	0
425965	403	-0.6543	-0.3754	1	1992	5.3147	16971	0	0	0
375027	404	-0.5909	-0.0147	1	1714	3.455	16970	0	0	0
325121	405	0.0654	-0.2649	5	1740	3.8086	16937	0	0	0
37394	406	0.9148	-0.2235	2	1271	4.4077	16934	0	0	0
332384	407	-0.398	0.0906	1	1473	2.6276	16919	0	0	0
98423	408	-0.0887	0.7618	3	2257	6.4882	16879	0	0	0
211319	409	-0.7617	-0.1895	1	1424	3.5098	16871	0	0	0
28958	410	0.1469	0.1755	4	2148	4.182	16868	0	0	0
422104	411	0.2362	0.7078	3	1405	2.6876	16858	0	0	0
381153	412	-0.2464	0.0934	5	1956	3.7709	16809	0	0	0
328406	413	0.992	-0.2074	2	742	3.5296	16762	0	0	0
306271	414	0.1602	-0.1787	5	2004	3.9012	16759	0	0	0
422226	415	0.1994	0.3307	3	2188	5.2179	16759	0	0	0
355673	416	-0.1954	0.0249	5	1811	3.131	16757	0	0	0
386025	417	-0.6647	-0.4217	1	2016	4.2199	16745	0	0	0
425008	418	0.5388	0.6129	4	956	2.8903	16730	0	0	0
375180	419	0.2548	-0.3611	2	1989	4.9627	16721	0	0	0
358097	420	-0.7469	-0.1006	1	1480	3.5634	16694	0	0	0
334660	421	0.339	-0.1656	5	1286	4.2927	16687	0	0	0
389873	422	-0.603	-0.3112	1	1732	3.5559	16684	0	0	0
429081	423	0.35	0.3474	4	1820	3.24	16670	0	0	0
37384	424	1.1037	-0.2382	2	739	3.3418	16648	0	0	0
283874	425	0.1395	-0.5332	2	2204	6.2669	16586	0	0	0
358305	426	-0.461	-0.2156	5	1788	3.2303	16578	0	0	0
198560	427	-0.2567	0.4095	3	2065	4.0243	16566	0	0	0
38541	428	0.755	0.0491	4	1388	4.085	16565	0	0	0
359892	429	1.1257	-0.1366	4	861	3.0657	16544	0	0	0
155510	430	-0.1754	-0.3795	1	2095	4.4117	16533	0	0	0
422683	431	-0.3221	-0.0253	5	2213	3.712	16480	0	0	0
420630	432	0.4146	0.3345	4	1975	3.6851	16478	0	0	0
330671	433	0.1692	-0.5822	2	2110	8.6152	16459	0	0	0
424625	434	0.8334	0.125	4	1438	3.6656	16446	0	0	0
379750	435	0.1045	0.5438	4	1743	3.5097	16445	0	0	0
