id	level	doi
pub.1059874940	1	10.1093/llc/fqt054
pub.1059874943	1	10.1093/llc/fqt057
pub.1059874944	1	10.1093/llc/fqt058
pub.1059874945	1	10.1093/llc/fqt059
pub.1059874946	1	10.1093/llc/fqt060
pub.1059874947	1	10.1093/llc/fqt061
pub.1059874949	1	10.1093/llc/fqt063
pub.1059874951	1	10.1093/llc/fqt065
pub.1059874952	1	10.1093/llc/fqt066
pub.1059874953	1	10.1093/llc/fqt067
pub.1059874954	1	10.1093/llc/fqt068
pub.1059874955	1	10.1093/llc/fqt069
pub.1059874956	1	10.1093/llc/fqu001
pub.1059874957	1	10.1093/llc/fqu002
pub.1059874959	1	10.1093/llc/fqu004
pub.1059874961	1	10.1093/llc/fqu006
pub.1059874962	1	10.1093/llc/fqu007
pub.1059874963	1	10.1093/llc/fqu008
pub.1059874964	1	10.1093/llc/fqu009
pub.1059874966	1	10.1093/llc/fqu011
pub.1059874967	1	10.1093/llc/fqu012
pub.1059874968	1	10.1093/llc/fqu013
pub.1059874969	1	10.1093/llc/fqu014
pub.1059874970	1	10.1093/llc/fqu015
pub.1059874971	1	10.1093/llc/fqu016
pub.1059874972	1	10.1093/llc/fqu017
pub.1059874973	1	10.1093/llc/fqu019
pub.1059874974	1	10.1093/llc/fqu020
pub.1059874975	1	10.1093/llc/fqu021
pub.1059874976	1	10.1093/llc/fqu022
pub.1059874977	1	10.1093/llc/fqu023
pub.1059874978	1	10.1093/llc/fqu024
pub.1059874979	1	10.1093/llc/fqu025
pub.1059874982	1	10.1093/llc/fqu028
pub.1059874983	1	10.1093/llc/fqu029
pub.1059874984	1	10.1093/llc/fqu030
pub.1059874985	1	10.1093/llc/fqu031
pub.1059874986	1	10.1093/llc/fqu032
pub.1059874987	1	10.1093/llc/fqu033
pub.1059874988	1	10.1093/llc/fqu034
pub.1059874989	1	10.1093/llc/fqu035
pub.1059874992	1	10.1093/llc/fqu038
pub.1059874993	1	10.1093/llc/fqu039
pub.1059874994	1	10.1093/llc/fqu040
pub.1059874995	1	10.1093/llc/fqu041
pub.1059874996	1	10.1093/llc/fqu042
pub.1059874997	1	10.1093/llc/fqu043
pub.1059874998	1	10.1093/llc/fqu045
pub.1059874999	1	10.1093/llc/fqu046
pub.1059875000	1	10.1093/llc/fqu047
pub.1059875001	1	10.1093/llc/fqu048
pub.1059875003	1	10.1093/llc/fqu050
pub.1059875004	1	10.1093/llc/fqu051
pub.1059875005	1	10.1093/llc/fqu052
pub.1059875007	1	10.1093/llc/fqu054
pub.1059875008	1	10.1093/llc/fqu055
pub.1059875009	1	10.1093/llc/fqu056
pub.1059875010	1	10.1093/llc/fqu057
pub.1059875011	1	10.1093/llc/fqu058
pub.1059875012	1	10.1093/llc/fqu059
pub.1059875013	1	10.1093/llc/fqu060
pub.1059875014	1	10.1093/llc/fqu061
pub.1059875015	1	10.1093/llc/fqu062
pub.1059875016	1	10.1093/llc/fqu063
pub.1059875017	1	10.1093/llc/fqu064
pub.1059875019	1	10.1093/llc/fqu066
pub.1059875020	1	10.1093/llc/fqu067
pub.1059875021	1	10.1093/llc/fqu068
pub.1059875022	1	10.1093/llc/fqu069
pub.1059875023	1	10.1093/llc/fqu070
pub.1059875024	1	10.1093/llc/fqu071
pub.1059875025	1	10.1093/llc/fqu072
pub.1059875026	1	10.1093/llc/fqu073
pub.1059875027	1	10.1093/llc/fqv001
pub.1059875029	1	10.1093/llc/fqv003
pub.1059875030	1	10.1093/llc/fqv004
pub.1059875031	1	10.1093/llc/fqv005
pub.1059875032	1	10.1093/llc/fqv006
pub.1059875035	1	10.1093/llc/fqv009
pub.1059875036	1	10.1093/llc/fqv010
pub.1059875037	1	10.1093/llc/fqv011
pub.1059875038	1	10.1093/llc/fqv012
pub.1059875039	1	10.1093/llc/fqv016
pub.1059875041	1	10.1093/llc/fqv018
pub.1059875042	1	10.1093/llc/fqv019
pub.1059875044	1	10.1093/llc/fqv021
pub.1059875046	1	10.1093/llc/fqv023
pub.1059875049	1	10.1093/llc/fqv027
pub.1059875050	1	10.1093/llc/fqv028
pub.1059875052	1	10.1093/llc/fqv030
pub.1059875053	1	10.1093/llc/fqv031
pub.1059875054	1	10.1093/llc/fqv032
pub.1059875055	1	10.1093/llc/fqv033
pub.1059875056	1	10.1093/llc/fqv034
pub.1059875057	1	10.1093/llc/fqv037
pub.1059875058	1	10.1093/llc/fqv038
pub.1059875059	1	10.1093/llc/fqv040
pub.1059875060	1	10.1093/llc/fqv053
pub.1059875061	1	10.1093/llc/fqv054
pub.1059875064	1	10.1093/llc/fqv058
pub.1059875068	1	10.1093/llc/fqv063
pub.1059875069	1	10.1093/llc/fqv064
pub.1059875070	1	10.1093/llc/fqv065
pub.1059875071	1	10.1093/llc/fqv066
pub.1059875072	1	10.1093/llc/fqv068
pub.1059875074	1	10.1093/llc/fqv071
pub.1059875075	1	10.1093/llc/fqv072
pub.1059875076	1	10.1093/llc/fqw001
pub.1059875077	1	10.1093/llc/fqw003
pub.1059875078	1	10.1093/llc/fqw005
pub.1059875080	1	10.1093/llc/fqw007
pub.1059875081	1	10.1093/llc/fqw008
pub.1059875082	1	10.1093/llc/fqw009
pub.1059875083	1	10.1093/llc/fqw011
pub.1059875084	1	10.1093/llc/fqw013
pub.1059875085	1	10.1093/llc/fqw015
pub.1059875086	1	10.1093/llc/fqw016
pub.1059875089	1	10.1093/llc/fqw019
pub.1059875090	1	10.1093/llc/fqw020
pub.1059875091	1	10.1093/llc/fqw021
pub.1059875092	1	10.1093/llc/fqw022
pub.1059875093	1	10.1093/llc/fqw023
pub.1059875094	1	10.1093/llc/fqw024
pub.1059875095	1	10.1093/llc/fqw025
pub.1059875096	1	10.1093/llc/fqw026
pub.1059875097	1	10.1093/llc/fqw028
pub.1059875098	1	10.1093/llc/fqw029
pub.1059875099	1	10.1093/llc/fqw030
pub.1059875100	1	10.1093/llc/fqw031
pub.1059875101	1	10.1093/llc/fqw032
pub.1059875103	1	10.1093/llc/fqw034
pub.1059875105	1	10.1093/llc/fqw036
pub.1059875108	1	10.1093/llc/fqw039
pub.1059875109	1	10.1093/llc/fqw040
pub.1059875110	1	10.1093/llc/fqw041
pub.1059875111	1	10.1093/llc/fqw042
pub.1059875112	1	10.1093/llc/fqw043
pub.1059875113	1	10.1093/llc/fqw044
pub.1059875114	1	10.1093/llc/fqw045
pub.1059875115	1	10.1093/llc/fqw046
pub.1059875116	1	10.1093/llc/fqw047
pub.1059875117	1	10.1093/llc/fqw048
pub.1059875119	1	10.1093/llc/fqw050
pub.1059875120	1	10.1093/llc/fqw051
pub.1059875122	1	10.1093/llc/fqw053
pub.1059875123	1	10.1093/llc/fqw054
pub.1059875124	1	10.1093/llc/fqw055
pub.1059875126	1	10.1093/llc/fqw057
pub.1059875128	1	10.1093/llc/fqw059
pub.1059875129	1	10.1093/llc/fqw060
pub.1059875130	1	10.1093/llc/fqw061
pub.1071185979	1	10.3366/e1753854807000074
pub.1071185983	1	10.3366/e1753854807000116
pub.1071185986	1	10.3366/e1753854808000074
pub.1071185995	1	10.3366/e1753854808000232
pub.1071185999	1	10.3366/e1753854809000287
pub.1071186001	1	10.3366/e1753854809000305
pub.1071186002	1	10.3366/e1753854809000317
pub.1071186003	1	10.3366/e1753854809000329
pub.1071186004	1	10.3366/e1753854809000330
pub.1071186005	1	10.3366/e1753854809000342
pub.1071186006	1	10.3366/e1753854809000354
pub.1071186007	1	10.3366/e1753854809000366
pub.1071186008	1	10.3366/e1753854809000378
pub.1071186009	1	10.3366/e175385480900038x
pub.1071186010	1	10.3366/e1753854809000391
pub.1071186011	1	10.3366/e1753854809000408
pub.1071186012	1	10.3366/e175385480900041x
pub.1071186013	1	10.3366/e1753854809000421
pub.1071186014	1	10.3366/e1753854809000433
pub.1071194870	1	10.3366/ijhac.2013.0067
pub.1071194905	1	10.3366/ijhac.2014.0105
pub.1071194959	1	10.3366/ijhac.2016.0165
pub.1071194962	1	10.3366/ijhac.2016.0169
pub.1074230251	2	10.1007/s00146-017-0689-4
pub.1083409505	2	10.1108/dlp-02-2016-0008
pub.1083409860	2	10.1108/dlp-10-2016-0039
pub.1083412132	2	10.1108/dlp-07-2016-0026
pub.1083419719	2	10.1007/s00146-016-0688-x
pub.1083424450	2	10.1108/dlp-07-2016-0017
pub.1083537727	2	10.1007/s00146-017-0696-5
pub.1083541669	2	10.1007/s00146-017-0692-9
pub.1083543311	2	10.1007/s00146-017-0693-8
pub.1083691244	2	10.1007/s10579-017-9384-9
pub.1083697564	2	10.1007/s00799-016-0204-4
pub.1083715011	1	10.1080/13569783.2017.1286976
pub.1083765404	2	10.1007/s00146-017-0699-2
pub.1083778459	1	10.1080/13569783.2017.1286975
pub.1083810457	1	10.1093/llc/fqv061
pub.1083832700	1	10.1093/llc/fqv026
pub.1083894506	2	10.1007/s00146-017-0698-3
pub.1083900639	2	10.1007/s10579-017-9380-0
pub.1083925824	2	10.1080/09296174.2017.1290405
pub.1083925825	2	10.1080/09296174.2017.1290423
pub.1083926801	1	10.1080/13569783.2017.1286977
pub.1083926802	1	10.1080/13569783.2017.1286978
pub.1084018985	2	10.1007/s00146-017-0694-7
pub.1084018987	2	10.1007/s00146-017-0697-4
pub.1084018988	2	10.1007/s00146-017-0701-z
pub.1084018991	2	10.1007/s00146-017-0705-8
pub.1084018994	2	10.1007/s00146-017-0708-5
pub.1084018998	2	10.1007/s00146-017-0713-8
pub.1084018999	2	10.1007/s00146-017-0714-7
pub.1084023408	2	10.1007/s00799-017-0208-8
pub.1084025632	2	10.1007/s10579-017-9381-z
pub.1084164808	1	10.1080/13569783.2016.1262250
pub.1084164810	1	10.1080/13569783.2016.1262252
pub.1084164812	1	10.1080/13569783.2016.1263555
pub.1084164813	1	10.1080/13569783.2016.1263556
pub.1084164815	1	10.1080/13569783.2016.1263558
pub.1084164816	1	10.1080/13569783.2016.1263559
pub.1084164819	1	10.1080/13569783.2016.1263562
pub.1084164820	1	10.1080/13569783.2016.1264264
pub.1084164821	1	10.1080/13569783.2016.1264265
pub.1084164823	1	10.1080/13569783.2016.1264267
pub.1084164824	1	10.1080/13569783.2017.1285875
pub.1084164825	1	10.1080/13569783.2017.1293513
pub.1084186182	1	10.1093/llc/fqx014
pub.1084227909	1	10.1145/2996469
pub.1084227916	1	10.1145/3003435
pub.1084227927	1	10.1145/3009905
pub.1084227937	1	10.1145/3012285
pub.1084228110	1	10.1145/3051472
pub.1084228111	1	10.1145/3051480
pub.1084235480	2	10.1162/coli_a_00284
pub.1084235481	2	10.1162/coli_a_00285
pub.1084235482	2	10.1162/coli_a_00286
pub.1084235483	2	10.1162/coli_a_00287
pub.1084235484	2	10.1162/coli_a_00288
pub.1084235485	2	10.1162/coli_a_00290
pub.1084542255	2	10.1080/09296174.2017.1304049
pub.1084542256	2	10.1080/09296174.2017.1304620
pub.1084815718	1	10.1145/2996859
pub.1084817607	2	10.1007/s00146-017-0721-8
pub.1084845713	1	10.1145/3012284
pub.1084849455	1	10.1145/3012286
pub.1084864692	2	10.1007/s00146-017-0717-4
pub.1085088791	2	10.1007/s00146-017-0724-5
pub.1085177502	2	10.1007/pl00021478
pub.1085212831	2	10.1007/s00799-017-0213-y
pub.1085248180	1	10.1080/13569783.2017.1293510
pub.1085248182	1	10.1080/13569783.2017.1293509
pub.1085275975	2	10.1080/09296174.2017.1311447
pub.1085294617	1	10.1093/llc/fqx022
pub.1085321115	2	10.1080/09296174.2017.1311448
pub.1085414257	2	10.1108/dlp-07-2016-0025
pub.1085414417	2	10.1108/dlp-02-2017-0006
pub.1085417187	2	10.1108/dlp-02-2017-0007
pub.1085417966	2	10.1108/dlp-07-2016-0023
pub.1085418286	2	10.1108/dlp-07-2016-0022
pub.1085419553	2	10.1108/dlp-08-2016-0030
pub.1085567582	2	10.1007/s00146-017-0727-2
pub.1085731034	2	10.1007/s00146-017-0732-5
pub.1085736670	2	10.1007/s00146-017-0734-3
pub.1085869611	2	10.1007/s00146-017-0733-4
pub.1085952659	1	10.1093/llc/fqx006
pub.1085952660	1	10.1093/llc/fqx012
pub.1085959921	2	10.1162/coli_a_00293
pub.1085961077	2	10.1162/coli_a_00292
pub.1085961750	2	10.1162/coli_a_00291
pub.1085961972	2	10.1162/coli_a_00294
pub.1085963041	2	10.1162/coli_a_00295
pub.1085963520	2	10.1162/coli_a_00296
pub.1085968014	2	10.1007/s00146-017-0735-2
pub.1086046517	2	10.1007/s10579-017-9392-9
pub.1086154826	2	10.1007/s00146-017-0739-y
pub.1086157205	2	10.1007/s00799-017-0222-x
pub.1087305858	1	10.1080/13569783.2017.1324775
pub.1087305860	1	10.1080/13569783.2017.1324777
pub.1087305862	1	10.1080/13569783.2017.1326805
pub.1087305863	1	10.1080/13569783.2017.1326807
pub.1087305864	1	10.1080/13569783.2017.1326808
pub.1087305865	1	10.1080/13569783.2017.1326809
pub.1087305866	1	10.1080/13569783.2017.1327804
pub.1087305869	1	10.1080/13569783.2017.1329651
pub.1087305871	1	10.1080/13569783.2017.1329653
pub.1087305873	1	10.1080/13569783.2017.1338650
pub.1087309678	1	10.1080/13569783.2017.1326806
pub.1090289043	2	10.1007/s00146-017-0737-0
pub.1090291214	2	10.1007/pl00021467
pub.1090583938	2	10.1007/s00146-017-0742-3
pub.1090605121	2	10.1007/s00146-017-0743-2
pub.1090628002	2	10.1108/dlp-05-2017-0015
pub.1090628003	2	10.1108/dlp-07-2016-0019
pub.1090628004	2	10.1108/dlp-07-2016-0027
pub.1090628006	2	10.1108/dlp-08-2016-0035
pub.1090628008	2	10.1108/dlp-11-2016-0042
pub.1090745747	2	10.1007/s00146-017-0746-z
pub.1090896581	2	10.1007/s00146-017-0748-x
pub.1090914472	2	10.1007/s00146-017-0749-9
pub.1090927365	1	10.1145/3012287
pub.1090927796	1	10.1145/3012288
pub.1090927949	2	10.1007/s00146-017-0751-2
pub.1090928369	1	10.1145/3097571
pub.1090928470	1	10.1145/3012289
pub.1090935446	1	10.1145/3051487
pub.1090936000	1	10.1145/3097570
pub.1090936422	1	10.1145/3097569
pub.1090937839	1	10.1145/3064419
pub.1090938036	1	10.1145/3040200
pub.1090966780	2	10.1108/dlp-01-2017-0002
pub.1090966781	2	10.1108/dlp-01-2017-0004
pub.1090966782	2	10.1108/dlp-01-2017-0005
pub.1090966783	2	10.1108/dlp-03-2017-0008
pub.1090966784	2	10.1108/dlp-03-2017-0009
pub.1090966785	2	10.1108/dlp-03-2017-0011
pub.1090966787	2	10.1108/dlp-07-2017-0023
pub.1090966788	2	10.1108/dlp-12-2016-0047
pub.1090972386	1	10.1080/13569783.2017.1358081
pub.1090972387	1	10.1080/13569783.2017.1358083
pub.1090991125	2	10.1007/s00146-017-0752-1
pub.1091016288	1	10.1080/13569783.2017.1359085
pub.1091025856	1	10.1080/13569783.2017.1358082
pub.1091051698	2	10.1007/s00146-017-0754-z
pub.1091116745	2	10.1007/s00146-017-0753-0
pub.1091197584	1	10.1145/3064527
pub.1091208630	2	10.1007/s00146-017-0755-y
pub.1091346076	1	10.1080/13569783.2017.1366257
pub.1091376401	2	10.1007/s00799-017-0223-9
pub.1091405362	2	10.1007/s00146-017-0758-8
pub.1091609556	2	10.1007/s00799-017-0228-4
pub.1091667775	2	10.1162/coli_a_00298
pub.1091667776	2	10.1162/coli_a_00299
pub.1091667777	2	10.1162/coli_a_00300
pub.1091667778	2	10.1162/coli_a_00301
pub.1091667779	2	10.1162/coli_a_00302
pub.1091667780	2	10.1162/coli_a_00304
pub.1091999342	2	10.1007/s00146-017-0760-1
pub.1092072726	1	10.1080/13569783.2017.1366260
pub.1092072727	1	10.1080/13569783.2017.1366261
pub.1092072731	1	10.1080/13569783.2017.1376915
pub.1092151462	2	10.1007/s00146-017-0761-0
pub.1092151463	2	10.1007/s00146-017-0763-y
pub.1092230544	1	10.1093/llc/fqx030
pub.1092230545	1	10.1093/llc/fqx036
pub.1092230546	1	10.1093/llc/fqx042
pub.1092261119	2	10.1007/s00146-017-0767-7
pub.1092268430	1	10.3366/ijhac.2017.0190
pub.1092291842	2	10.1007/s00146-017-0765-9
pub.1092291843	2	10.1007/s00146-017-0768-6
pub.1092328295	2	10.1007/s00799-017-0229-3
pub.1092340846	2	10.1007/s00146-017-0770-z
pub.1092344707	2	10.1007/s00146-017-0766-8
pub.1092350428	2	10.1007/s00146-017-0762-z
pub.1092422225	2	10.1080/09296174.2017.1373991
pub.1092444681	2	10.1007/s00146-017-0772-x
pub.1092447094	2	10.1080/09296174.2017.1387961
pub.1092485057	2	10.1162/coli_r_00303
pub.1092500549	2	10.1007/s00146-017-0771-y
pub.1092749299	2	10.1007/s00146-017-0773-9
pub.1093059961	2	10.1007/s00146-017-0775-7
pub.1099610994	1	10.1145/3064644
pub.1099612294	1	10.1145/3075645
pub.1099613409	2	10.1080/09296174.2017.1406294
pub.1099613922	1	10.1145/3084547
pub.1099614255	1	10.1145/3057929
pub.1099659053	1	10.1145/3099618
pub.1099689415	2	10.1080/09296174.2017.1405719
pub.1099926869	2	10.1007/s00146-017-0780-x
pub.1099929020	2	10.1007/s00146-017-0784-6
pub.1100074953	2	10.1007/s00146-017-0787-3
pub.1100075457	2	10.1007/s00146-017-0791-7
pub.1100076587	2	10.1007/s00146-017-0783-7
pub.1100078356	2	10.1007/s00146-017-0786-4
pub.1100100710	2	10.1007/s00146-017-0788-2
pub.1100107375	2	10.1007/s00146-017-0790-8
pub.1100112480	2	10.1007/s00146-017-0789-1
pub.1100568522	1	10.1093/llc/fqx005
pub.1100568524	1	10.1093/llc/fqx023
pub.1100568525	1	10.1093/llc/fqx026
pub.1100568527	1	10.1093/llc/fqx028
pub.1100568528	1	10.1093/llc/fqx031
pub.1100568529	1	10.1093/llc/fqx033
pub.1100568530	1	10.1093/llc/fqx035
pub.1100568531	1	10.1093/llc/fqx038
pub.1100568532	1	10.1093/llc/fqx039
pub.1106334306	2	10.1007/pl00021474
